Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1997,3,1,2.1,—,—,—,27.3,31.6,24.2,8.3,24.1
Changi,1997,3,2,0,—,—,—,27.4,31.2,24.3,11.4,32
Changi,1997,3,3,0,—,—,—,27.6,31.5,24.8,13.7,34.2
Changi,1997,3,4,0,—,—,—,27.3,31.8,23.7,10.6,35.6
Changi,1997,3,5,0,—,—,—,27.8,31.8,24.7,13.5,36
Changi,1997,3,6,0,—,—,—,27.8,31.9,24.4,13.1,36
Changi,1997,3,7,0,—,—,—,27.7,32.4,24.4,9.6,32
Changi,1997,3,8,0,—,—,—,27.7,32.1,24.7,9.6,35.3
Changi,1997,3,9,0.1,—,—,—,27.7,32.6,24.2,8.4,31
Changi,1997,3,10,0,—,—,—,27.9,33.1,25,9.8,32.4
Changi,1997,3,11,0.3,—,—,—,27,31,24.9,7.2,27.7
Changi,1997,3,12,0.9,—,—,—,27.6,33.2,24.5,6.2,25.2
Changi,1997,3,13,1.5,—,—,—,27.3,31.8,25,5.3,30.6
Changi,1997,3,14,0,—,—,—,27.9,32.2,24.5,7,33.1
Changi,1997,3,15,0,—,—,—,28.5,33.7,25,8.1,36
Changi,1997,3,16,0,—,—,—,27.7,33,25.2,4.4,32.8
Changi,1997,3,17,0.8,—,—,—,27.3,33.1,24.6,6.1,37.8
Changi,1997,3,18,0,—,—,—,27.4,31.3,25,4.5,27.4
Changi,1997,3,19,4,—,—,—,27.8,33.3,24.6,6.7,28.4
Changi,1997,3,20,0.4,—,—,—,28.1,33.2,24.9,6.9,28.1
Changi,1997,3,21,0,—,—,—,29,33.9,25,7.8,26.6
Changi,1997,3,22,0,—,—,—,29.1,34.2,25.4,9.1,38.2
Changi,1997,3,23,0,—,—,—,28.7,33,26,6.3,40.7
Changi,1997,3,24,1.1,—,—,—,28.7,34,25.6,7.3,34.6
Changi,1997,3,25,17.4,—,—,—,29.4,34.1,25.8,9,27.7
Changi,1997,3,26,0,—,—,—,28.4,32.8,24.9,13.4,36
Changi,1997,3,27,0,—,—,—,28.5,33.1,25.3,10.1,31
Changi,1997,3,28,0,—,—,—,28.8,33.8,25.9,11,36
Changi,1997,3,29,0,—,—,—,29.2,33.8,26,13.6,32.8
Changi,1997,3,30,0,—,—,—,29.2,34.2,26.2,12,37.8
Changi,1997,3,31,5.7,—,—,—,28.2,33,24.6,11.5,48.6
