Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1999,1,1,6.8,—,—,—,25.2,29.4,22.6,3.9,28.8
Changi,1999,1,2,2.5,—,—,—,24.4,25.3,23.4,5.1,23
Changi,1999,1,3,0.7,—,—,—,25.4,28.8,23.5,5.5,32.4
Changi,1999,1,4,1.1,—,—,—,25.9,30,23.3,5.2,29.2
Changi,1999,1,5,11.3,—,—,—,25.8,30.3,24.2,2.9,27
Changi,1999,1,6,8.4,—,—,—,26.4,31.1,24,4.4,29.9
Changi,1999,1,7,0,—,—,—,26.5,29.2,24.4,7.1,31.7
Changi,1999,1,8,1.8,—,—,—,26.6,30.3,24.7,8.9,30.6
Changi,1999,1,9,18.9,—,—,—,26.2,30.8,24,8.9,32.8
Changi,1999,1,10,2.4,—,—,—,24.9,26.6,22.9,4.9,42.1
Changi,1999,1,11,0,—,—,—,26.9,31.5,23.5,6.8,28.4
Changi,1999,1,12,0,—,—,—,27.5,31.8,24.4,7.6,29.5
Changi,1999,1,13,0,—,—,—,27.8,31.6,25.2,11.1,33.8
Changi,1999,1,14,0,—,—,—,27.8,31.6,24.9,8.5,30.2
Changi,1999,1,15,0,—,—,—,27.5,31.3,25,10.3,39.6
Changi,1999,1,16,1,—,—,—,27.3,31.3,25,11.1,40.3
Changi,1999,1,17,17,—,—,—,26.9,31,25.2,9,38.5
Changi,1999,1,18,1.5,—,—,—,26.3,30.1,22.8,9.1,34.2
Changi,1999,1,19,4.8,—,—,—,26.7,30.5,24.5,9.4,34.2
Changi,1999,1,20,0.1,—,—,—,26.6,29.4,24.3,6.5,34.6
Changi,1999,1,21,0.1,—,—,—,27,30.5,24.4,8.2,47.2
Changi,1999,1,22,1,—,—,—,26.8,29.8,24.5,5,28.8
Changi,1999,1,23,14.2,—,—,—,26.4,31.3,24.8,2.4,27
Changi,1999,1,24,52.5,—,—,—,26.3,31.7,23.7,3.7,39.6
Changi,1999,1,25,0.2,—,—,—,25.7,28.4,24.3,4.7,25.2
Changi,1999,1,26,0,—,—,—,26.9,31.5,24.3,3.8,24.1
Changi,1999,1,27,0,—,—,—,27.4,31.1,24.9,4.5,23.8
Changi,1999,1,28,23.5,—,—,—,26.8,31.4,24.9,5.1,55.4
Changi,1999,1,29,24.1,—,—,—,26.8,30.5,24.4,3.5,27
Changi,1999,1,30,0,—,—,—,27.4,31.2,25.1,3.7,36
Changi,1999,1,31,0,—,—,—,28,32.8,25.2,4.6,24.1
