Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1988,4,1,0,—,—,—,27.9,31.5,25.6,3.9,22
Changi,1988,4,2,0,—,—,—,28.3,33.6,25.9,3.9,26.3
Changi,1988,4,3,0,—,—,—,27.9,33.2,25.3,3.4,39.6
Changi,1988,4,4,0,—,—,—,27.3,32,24.8,5.2,29.5
Changi,1988,4,5,0,—,—,—,27.7,33.1,24.3,6.1,34.2
Changi,1988,4,6,7.2,—,—,—,26.7,31,24.6,2.9,33.1
Changi,1988,4,7,1.8,—,—,—,27.1,31.5,24.9,1.8,31.7
Changi,1988,4,8,0,—,—,—,27.6,33.1,24.6,3.4,31
Changi,1988,4,9,3.7,—,—,—,28.1,33.3,25.6,5.9,50.4
Changi,1988,4,10,3.5,—,—,—,27.7,32.2,24.9,6.3,33.8
Changi,1988,4,11,1.7,—,—,—,27.6,32.4,24.9,8.7,51.1
Changi,1988,4,12,18.8,—,—,—,27.1,31.9,25,3.5,33.1
Changi,1988,4,13,0,—,—,—,27.1,33.1,24.4,2.7,41.4
Changi,1988,4,14,0,—,—,—,27.1,31.2,24.7,2.4,31.3
Changi,1988,4,15,0,—,—,—,28.5,32.6,24.8,8.9,38.2
Changi,1988,4,16,4.6,—,—,—,28.4,32.3,26.4,10.3,42.8
Changi,1988,4,17,6.2,—,—,—,28.4,33.7,26.6,7.7,42.8
Changi,1988,4,18,0,—,—,—,28.3,32.8,24.8,6,29.9
Changi,1988,4,19,1.1,—,—,—,27.2,32.7,25.5,3.3,32
Changi,1988,4,20,21.8,—,—,—,27.4,32.2,25.4,4.1,36
Changi,1988,4,21,0,—,—,—,28.7,33.1,25.5,6.7,27.7
Changi,1988,4,22,0,—,—,—,28.6,32.6,26.5,7.2,46.4
Changi,1988,4,23,0,—,—,—,28.3,32,26.2,5.6,41
Changi,1988,4,24,0,—,—,—,28.4,32.5,25.9,4.9,34.6
Changi,1988,4,25,22.8,—,—,—,28,33.6,24.6,5.6,37.1
Changi,1988,4,26,16,—,—,—,27.1,31.6,24.4,4.8,25.9
Changi,1988,4,27,0,—,—,—,28,32.1,24.2,5.2,23.4
Changi,1988,4,28,0,—,—,—,28.5,33.3,26.1,4.1,34.6
Changi,1988,4,29,0.4,—,—,—,27.6,32.1,25.4,5.9,37.1
Changi,1988,4,30,0,—,—,—,27.2,30.5,24.7,5.4,37.1
