Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,5,1,0,—,—,—,29.3,33,25.7,4.8,29.5
Changi,2004,5,2,0,—,—,—,29,32.1,27.1,3.3,28.4
Changi,2004,5,3,0,—,—,—,29.3,33.2,26.6,2.2,25.2
Changi,2004,5,4,0,—,—,—,29.1,33.4,26.6,2.9,29.2
Changi,2004,5,5,73.4,—,—,—,26.9,31.6,24.5,1.8,32.8
Changi,2004,5,6,33,—,—,—,27.1,29.5,25.2,1.7,23.8
Changi,2004,5,7,5.7,—,—,—,28,31.6,26.2,1.2,29.5
Changi,2004,5,8,0,—,—,—,28.7,32.5,25.9,1.5,32.8
Changi,2004,5,9,0,—,—,—,30,33.8,26.7,8.6,25.6
Changi,2004,5,10,0,—,—,—,30.4,34.2,28.3,12.2,29.9
Changi,2004,5,11,0,—,—,—,29.7,34.2,27.4,5.1,28.1
Changi,2004,5,12,2.3,—,—,—,28.8,32.5,26.6,3.2,20.2
Changi,2004,5,13,0,—,—,—,30,33.4,27,5.1,24.5
Changi,2004,5,14,0,—,—,—,30,33.4,27.4,4.3,21.2
Changi,2004,5,15,0,—,—,—,29.7,34.3,26.9,4,27.7
Changi,2004,5,16,0,—,—,—,30.3,33.9,27,5,19.8
Changi,2004,5,17,0,—,—,—,30.6,33.9,27.7,4,23
Changi,2004,5,18,0.3,—,—,—,29.6,34.1,27,2.6,22.7
Changi,2004,5,19,1.7,—,—,—,29.2,32.6,27.6,4.6,32
Changi,2004,5,20,0,—,—,—,30.2,34.2,27.4,9.3,35.6
Changi,2004,5,21,0,—,—,—,30.1,33,27.8,6.6,36
Changi,2004,5,22,2.1,—,—,—,29.5,32,27.3,4.7,22.7
Changi,2004,5,23,0.2,—,—,—,29.7,33.4,27,4.5,23
Changi,2004,5,24,0.2,—,—,—,27.9,29.9,25.1,3.3,30.6
Changi,2004,5,25,0,—,—,—,28.1,33.4,25.9,3.9,31.3
Changi,2004,5,26,15.6,—,—,—,26.9,32.3,23.6,1.7,34.6
Changi,2004,5,27,0.5,—,—,—,26.7,28.8,25.1,1.7,19.4
Changi,2004,5,28,0,—,—,—,28.5,33.7,25.3,3,19.4
Changi,2004,5,29,0.4,—,—,—,27.8,31.8,25.9,2,24.1
Changi,2004,5,30,2.2,—,—,—,27.6,33.3,24.8,3.9,41.4
Changi,2004,5,31,0,—,—,—,28.4,32.9,24.6,6.5,35.3
