Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1994,7,1,0,—,—,—,27.6,31,24.8,9.6,34.6
Changi,1994,7,2,0,—,—,—,28.7,31.7,26.7,13.2,34.6
Changi,1994,7,3,17,—,—,—,25.5,29,20.5,7.6,85.3
Changi,1994,7,4,0,—,—,—,27.9,31.1,24.4,5.4,25.6
Changi,1994,7,5,0,—,—,—,28.5,32.2,26,10.4,39.6
Changi,1994,7,6,0.2,—,—,—,28.9,32.1,26.4,12.2,35.6
Changi,1994,7,7,0,—,—,—,29,31.7,26.5,12,31.7
Changi,1994,7,8,0,—,—,—,28.9,32,27,13,29.9
Changi,1994,7,9,7.7,—,—,—,28.7,31.1,26.8,10.4,30.6
Changi,1994,7,10,0,—,—,—,26.9,30.5,22.2,9,57.6
Changi,1994,7,11,0,—,—,—,28.5,31.9,26.4,12.1,31.7
Changi,1994,7,12,0,—,—,—,28.5,31.4,26.2,11.3,30.2
Changi,1994,7,13,0,—,—,—,28.7,32.2,26,10.7,32.8
Changi,1994,7,14,0,—,—,—,29.2,32.5,26.4,11.3,31.7
Changi,1994,7,15,0,—,—,—,29.1,32.3,27.2,14.3,33.8
Changi,1994,7,16,0,—,—,—,29.2,32,27.1,16.6,33.8
Changi,1994,7,17,0,—,—,—,28.9,31.9,26.6,17.5,43.6
Changi,1994,7,18,0,—,—,—,28.8,31.6,26.1,17.1,37.4
Changi,1994,7,19,0,—,—,—,28.8,32,26.1,15.2,36
Changi,1994,7,20,0,—,—,—,28.8,31.8,25.9,14.9,40.7
Changi,1994,7,21,1.6,—,—,—,27.5,32,24.5,8,33.5
Changi,1994,7,22,0,—,—,—,28.7,32.2,26,12,33.8
Changi,1994,7,23,0,—,—,—,29,32.7,26.9,15.2,38.5
Changi,1994,7,24,0,—,—,—,29,32.3,26.8,14.4,40.3
Changi,1994,7,25,15.2,—,—,—,28.5,32.2,26,14.6,40.3
Changi,1994,7,26,0,—,—,—,28.6,32.1,26,14.5,41.4
Changi,1994,7,27,0,—,—,—,28.5,31.4,26.6,16,36
Changi,1994,7,28,0,—,—,—,28.3,31.7,25.5,12,32.8
Changi,1994,7,29,0,—,—,—,28.3,31.8,24.7,10.6,31.7
Changi,1994,7,30,0,—,—,—,28.8,32.4,25.9,11.4,30.2
Changi,1994,7,31,12.1,—,—,—,27,28.2,23.2,10.4,32.8
