Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1984,5,1,0,—,—,—,28.1,32.4,25.3,4,25.9
Changi,1984,5,2,46,—,—,—,25.9,30.8,23.5,2.9,41
Changi,1984,5,3,33.5,—,—,—,27.2,31.5,24.4,3.9,25.2
Changi,1984,5,4,0.1,—,—,—,27.3,31.7,22.9,4.1,45
Changi,1984,5,5,0,—,—,—,28.4,32.9,25.5,3.7,32.8
Changi,1984,5,6,16,—,—,—,26.4,31.4,22.5,5,51.5
Changi,1984,5,7,8,—,—,—,26,32,23.8,3.4,39.2
Changi,1984,5,8,0,—,—,—,27.3,31.3,24.2,2.9,20.5
Changi,1984,5,9,4.7,—,—,—,26.7,29.7,23.5,5.4,38.9
Changi,1984,5,10,0,—,—,—,28.1,31.9,25.3,7.4,33.5
Changi,1984,5,11,0,—,—,—,26.9,31.8,24.9,4.2,60.1
Changi,1984,5,12,0,—,—,—,27.3,31,24.9,5.6,32.4
Changi,1984,5,13,0,—,—,—,27.3,32.7,24.9,3.2,44.6
Changi,1984,5,14,0,—,—,—,27.7,32.8,24.5,5.4,33.5
Changi,1984,5,15,5.1,—,—,—,26.7,29.4,23.8,4.8,42.1
Changi,1984,5,16,0,—,—,—,28.4,31.6,25.5,9.4,26.6
Changi,1984,5,17,6.8,—,—,—,28.4,31.1,25.5,9.2,47.2
Changi,1984,5,18,0,—,—,—,27.7,32.6,25.2,3.6,31
Changi,1984,5,19,0,—,—,—,27.3,31.1,24.6,4.1,35.6
Changi,1984,5,20,0.1,—,—,—,27.8,31.5,25.2,8.4,33.8
Changi,1984,5,21,0.2,—,—,—,27.3,31.9,24.5,4.5,41.8
Changi,1984,5,22,0,—,—,—,27.9,32.4,24.9,7,32.8
Changi,1984,5,23,1.4,—,—,—,27.4,31.1,25.4,2.6,33.5
Changi,1984,5,24,0,—,—,—,27.7,32,24.4,9.3,33.8
Changi,1984,5,25,27.2,—,—,—,25.5,28.6,21.9,3.7,52.6
Changi,1984,5,26,13.7,—,—,—,25.6,29.5,23.7,3.1,51.1
Changi,1984,5,27,23.7,—,—,—,24.6,26.3,22.3,5.4,28.8
Changi,1984,5,28,0,—,—,—,27.8,31.2,24.4,12.8,36.4
Changi,1984,5,29,0,—,—,—,28.4,31.7,26,11.8,30.6
Changi,1984,5,30,0,—,—,—,28.6,32,25.8,10.4,31.7
Changi,1984,5,31,0,—,—,—,28.2,32.2,25.8,6.7,32.4
