Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1987,11,1,2.9,—,—,—,27.5,33.1,25,4.3,36.4
Changi,1987,11,2,3.8,—,—,—,27.4,33.3,25.2,3.1,32
Changi,1987,11,3,4.2,—,—,—,26.6,31.7,24.5,2.1,39.2
Changi,1987,11,4,44.3,—,—,—,26.1,29,24,2,41
Changi,1987,11,5,0,—,—,—,26.6,30.7,24.3,2.2,24.1
Changi,1987,11,6,0,—,—,—,27.6,32,24.3,3.4,37.8
Changi,1987,11,7,2.5,—,—,—,28.2,32.9,25.3,4.5,35.6
Changi,1987,11,8,0,—,—,—,28.1,32.1,24.6,5.9,40.3
Changi,1987,11,9,0.5,—,—,—,26.4,29,24.4,3.7,28.4
Changi,1987,11,10,70.1,—,—,—,26.8,31,25,2.2,20.5
Changi,1987,11,11,0,—,—,—,26.3,29.9,23,3.3,43.6
Changi,1987,11,12,4,—,—,—,28.2,32.1,25,4.3,25.9
Changi,1987,11,13,1.9,—,—,—,26.7,31.1,23.1,3.4,65.2
Changi,1987,11,14,0,—,—,—,26.8,29.9,25.3,1.2,27
Changi,1987,11,15,0,—,—,—,28.1,32.5,25,5.6,33.8
Changi,1987,11,16,0.1,—,—,—,26.8,31,23.6,4.9,57.6
Changi,1987,11,17,19.1,—,—,—,26.6,31.2,24,2.3,42.1
Changi,1987,11,18,0,—,—,—,28.1,33.1,23.9,2.4,26.3
Changi,1987,11,19,0,—,—,—,26.7,30.8,25,5.8,61.6
Changi,1987,11,20,0.6,—,—,—,27.6,32.4,25.4,3.8,40
Changi,1987,11,21,0,—,—,—,27.5,32.4,24.7,5,46.1
Changi,1987,11,22,27.8,—,—,—,27.7,31.5,25.1,2.2,44.3
Changi,1987,11,23,0,—,—,—,27.2,31.5,23.4,5,46.1
Changi,1987,11,24,7.7,—,—,—,27.6,32.9,23.5,2.9,46.1
Changi,1987,11,25,17.4,—,—,—,27.6,32.5,23.8,4.8,39.2
Changi,1987,11,26,37.5,—,—,—,28.2,32.5,23.9,5.7,52.9
Changi,1987,11,27,25.5,—,—,—,27.5,32.4,22.9,5.3,59
Changi,1987,11,28,0,—,—,—,27.9,32.6,23.4,4,44.6
Changi,1987,11,29,0,—,—,—,27.5,31.7,25.3,3,27.7
Changi,1987,11,30,77.7,—,—,—,26.2,31.1,24.1,2.3,38.2
