Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,3,1,0,—,—,—,29.2,33.7,25.5,7.9,32.4
Changi,1998,3,2,0,—,—,—,29.6,34.2,25.9,7.9,31.7
Changi,1998,3,3,4.8,—,—,—,27.8,33,25,8.3,36
Changi,1998,3,4,0,—,—,—,28.6,32.2,25.9,6.9,35.3
Changi,1998,3,5,0,—,—,—,29.3,33.9,26,9,32.8
Changi,1998,3,6,0,—,—,—,29.2,34.5,25.6,9.5,28.1
Changi,1998,3,7,0,—,—,—,29.5,34,26.4,6.2,30.6
Changi,1998,3,8,1.2,—,—,—,28.4,31.1,26.5,1.5,34.2
Changi,1998,3,9,12.8,—,—,—,27.5,34.3,24.9,3.6,41.4
Changi,1998,3,10,1.1,—,—,—,28.6,33.2,25.3,3.9,24.8
Changi,1998,3,11,10.5,—,—,—,29.4,34.4,26.4,4.6,35.6
Changi,1998,3,12,0,—,—,—,30.1,34.8,26.9,5.2,27
Changi,1998,3,13,0,—,—,—,29.4,33.4,27,3.8,31
Changi,1998,3,14,0,—,—,—,29.2,33.6,26,7,31
Changi,1998,3,15,0,—,—,—,29.7,33.4,26.4,6.1,31
Changi,1998,3,16,0,—,—,—,29.4,33.7,26.6,5.8,28.8
Changi,1998,3,17,0,—,—,—,29.8,34.3,26.5,8.1,30.6
Changi,1998,3,18,0,—,—,—,30,34.5,27,7.7,31.7
Changi,1998,3,19,0,—,—,—,29.7,34.5,26.5,7.9,28.8
Changi,1998,3,20,0,—,—,—,30.4,35.5,27.2,9,31.7
Changi,1998,3,21,0,—,—,—,30.4,34.7,27.3,10.6,32.4
Changi,1998,3,22,0,—,—,—,30.5,35.1,27.5,9.4,31.3
Changi,1998,3,23,0,—,—,—,30,35,26.5,8.7,34.9
Changi,1998,3,24,0,—,—,—,30.4,35,27.4,9.4,37.8
Changi,1998,3,25,0,—,—,—,30.1,35.3,26.2,7.3,33.1
Changi,1998,3,26,0,—,—,—,30.4,36,26.8,9,36.7
Changi,1998,3,27,0,—,—,—,30.5,35.1,27.2,9.5,36
Changi,1998,3,28,0,—,—,—,30.1,34.5,27.1,11.1,33.1
Changi,1998,3,29,7.5,—,—,—,30.3,34.7,26.9,11.7,54
Changi,1998,3,30,20.9,—,—,—,27.9,32.5,24.4,6.6,47.2
Changi,1998,3,31,0,—,—,—,28.3,32.7,25.2,4.3,23.4
