Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1988,11,1,9.9,—,—,—,26.2,32.8,24.1,3.3,41.4
Changi,1988,11,2,0,—,—,—,26.4,31.5,24,4.6,33.1
Changi,1988,11,3,2.5,—,—,—,26.5,30.6,24.4,4.6,33.5
Changi,1988,11,4,0,—,—,—,26.1,31.3,23.7,6.6,32.8
Changi,1988,11,5,3.1,—,—,—,26.9,31.3,22.9,7,34.2
Changi,1988,11,6,26,—,—,—,25.7,31.1,22.8,7,54
Changi,1988,11,7,22.9,—,—,—,26.6,30.4,22.9,3,46.8
Changi,1988,11,8,19,—,—,—,26.6,31.3,22.9,4.7,40.7
Changi,1988,11,9,17.7,—,—,—,27.2,31.5,23.3,4.8,36.7
Changi,1988,11,10,31.5,—,—,—,26.8,31,22.9,4.8,43.6
Changi,1988,11,11,0,—,—,—,25.8,29.3,23.4,2.8,29.9
Changi,1988,11,12,3.4,—,—,—,26.8,30.8,24.3,5,27.4
Changi,1988,11,13,2.3,—,—,—,27.5,31.3,23.2,6.1,34.6
Changi,1988,11,14,79.3,—,—,—,26.7,31.7,24.5,6,32.8
Changi,1988,11,15,0.2,—,—,—,25.5,27.9,22.1,5.6,55.4
Changi,1988,11,16,0.4,—,—,—,26.8,31.4,24.9,9.9,44.6
Changi,1988,11,17,17.7,—,—,—,26.8,31,24.5,7.3,42.5
Changi,1988,11,18,111.9,—,—,—,23.8,26.2,22.9,3.1,23.8
Changi,1988,11,19,14.9,—,—,—,23.7,25.4,22.4,6.4,38.9
Changi,1988,11,20,4,—,—,—,25.1,28.3,22.6,4.3,29.5
Changi,1988,11,21,8,—,—,—,26.3,31.1,22.9,4.1,32.8
Changi,1988,11,22,0,—,—,—,25.6,27.8,22.9,3,48.6
Changi,1988,11,23,0,—,—,—,28,31.8,24.9,6,30.2
Changi,1988,11,24,10.9,—,—,—,27.4,30.1,24.9,5.4,33.8
Changi,1988,11,25,0.2,—,—,—,26.9,31.8,24.5,8.4,38.2
Changi,1988,11,26,0,—,—,—,27.2,31.6,24.7,8.6,43.2
Changi,1988,11,27,2.7,—,—,—,27.3,32.2,24.5,11.9,47.5
Changi,1988,11,28,0,—,—,—,26.8,30.7,24.4,11.8,47.2
Changi,1988,11,29,11.9,—,—,—,24.7,25.9,23.5,8.7,40
Changi,1988,11,30,1,—,—,—,25.7,29.5,24,11,50.8
