Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,12,1,0,—,—,—,27.8,30.9,25.6,6.9,31.7
Changi,2004,12,2,8.2,—,—,—,27.7,31.6,25.5,3.8,25.2
Changi,2004,12,3,7.8,—,—,—,28.2,32.7,25.3,4.1,25.9
Changi,2004,12,4,0,—,—,—,27.6,30.2,25.8,4,22.7
Changi,2004,12,5,0,—,—,—,27.8,31.4,25.1,8.8,28.8
Changi,2004,12,6,5.7,—,—,—,25.5,26.7,23.9,5,29.2
Changi,2004,12,7,2.2,—,—,—,24.6,25.2,23.8,4.3,23
Changi,2004,12,8,0.7,—,—,—,26.2,30.4,23.6,4.8,27.4
Changi,2004,12,9,0,—,—,—,26.8,30,24.1,6.8,23.4
Changi,2004,12,10,0,—,—,—,27,31.5,24.4,4.4,25.9
Changi,2004,12,11,13.5,—,—,—,27.1,30,24.6,5.8,23.8
Changi,2004,12,12,18.1,—,—,—,26.2,30,23.9,6.9,25.2
Changi,2004,12,13,4.2,—,—,—,27,29.9,25.4,13.4,45.4
Changi,2004,12,14,0,—,—,—,27.3,31.1,24.4,10.8,34.9
Changi,2004,12,15,0,—,—,—,27.5,31.2,24.3,7.4,27
Changi,2004,12,16,0,—,—,—,27.5,31.8,24.9,8.1,31.3
Changi,2004,12,17,4.9,—,—,—,27.3,31.5,24.7,9.3,34.6
Changi,2004,12,18,1.7,—,—,—,27.1,31.1,25.4,8.1,31.7
Changi,2004,12,19,0,—,—,—,27.3,31,24.5,7.2,27
Changi,2004,12,20,0,—,—,—,27.1,31,24.1,9.8,27.7
Changi,2004,12,21,0,—,—,—,27.2,30.4,24.5,11.1,28.8
Changi,2004,12,22,0,—,—,—,26.9,30.5,24.1,9.7,36
Changi,2004,12,23,0,—,—,—,27.1,31,24.3,8.8,31.7
Changi,2004,12,24,0,—,—,—,27.5,31.2,25.1,12.9,32
Changi,2004,12,25,0,—,—,—,27.5,31.4,24.9,10.1,36
Changi,2004,12,26,0,—,—,—,27.2,29.6,25,6.9,28.4
Changi,2004,12,27,3.4,—,—,—,26.8,32.1,23.6,9.5,34.6
Changi,2004,12,28,20.1,—,—,—,24.7,25.6,23.5,6.4,27
Changi,2004,12,29,0,—,—,—,25,27.2,23,8.1,24.5
Changi,2004,12,30,12.9,—,—,—,25.6,28.7,24.1,6.3,24.5
Changi,2004,12,31,36.4,—,—,—,25.7,27.9,24.1,6.7,43.2
