Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1990,6,1,9.7,—,—,—,26.5,29.3,22.4,2.9,55.1
Changi,1990,6,2,0,—,—,—,29.3,33.8,26.4,7.1,28.8
Changi,1990,6,3,0.2,—,—,—,29.7,33.4,27.3,12.2,35.3
Changi,1990,6,4,0,—,—,—,29.6,33.8,26.6,6.9,37.1
Changi,1990,6,5,0,—,—,—,28.3,33.1,26.4,3.8,42.8
Changi,1990,6,6,0,—,—,—,27.9,31.9,25.5,4.7,33.1
Changi,1990,6,7,76.1,—,—,—,28.5,33.5,26.5,6.5,36
Changi,1990,6,8,14.9,—,—,—,25.3,28.4,23.2,4.3,50
Changi,1990,6,9,0,—,—,—,28.2,33.2,24.4,5.6,29.9
Changi,1990,6,10,2.2,—,—,—,27.5,30.4,24.1,7.9,39.6
Changi,1990,6,11,0,—,—,—,28.4,31.1,26.8,9.2,31.3
Changi,1990,6,12,0,—,—,—,28.5,31.5,26.6,5.7,33.1
Changi,1990,6,13,0.3,—,—,—,27.9,32.3,26.2,4.4,23.4
Changi,1990,6,14,0,—,—,—,28.5,32.2,25.6,6.3,38.9
Changi,1990,6,15,0,—,—,—,29,32.1,26.7,11,36.4
Changi,1990,6,16,0,—,—,—,28.2,32.1,26.2,7.1,43.9
Changi,1990,6,17,0,—,—,—,29,33.1,25.5,7.5,26.6
Changi,1990,6,18,0,—,—,—,29.4,32.9,26.8,8.4,25.2
Changi,1990,6,19,3.1,—,—,—,28.4,32.5,23.9,6.3,41.4
Changi,1990,6,20,0,—,—,—,29,32.8,26.2,6.9,29.5
Changi,1990,6,21,0,—,—,—,28,32.7,22.9,7.9,60.1
Changi,1990,6,22,0,—,—,—,28.6,33.5,25.4,6.3,38.2
Changi,1990,6,23,0,—,—,—,29.2,33.3,26.2,8.4,38.5
Changi,1990,6,24,0,—,—,—,29.6,33.5,27.4,9.7,33.1
Changi,1990,6,25,5.9,—,—,—,26.6,29.9,21.9,4.8,77.4
Changi,1990,6,26,0,—,—,—,27.1,33.6,24.2,7.7,59.4
Changi,1990,6,27,0,—,—,—,28,32.4,24.5,7.2,34.9
Changi,1990,6,28,0,—,—,—,28.9,33.1,25.9,7.3,37.1
Changi,1990,6,29,0.2,—,—,—,28.7,32.5,25.8,7.6,49
Changi,1990,6,30,0,—,—,—,28.9,33.1,25.5,8.1,30.6
