Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2001,10,1,1.9,—,—,—,27.4,31.6,24.3,8.5,32.4
Changi,2001,10,2,23.7,—,—,—,28.2,32.4,24.7,6.4,39.6
Changi,2001,10,3,4.2,—,—,—,27.1,29.7,23.5,7.4,27.4
Changi,2001,10,4,0,—,—,—,28.2,33.4,25.8,7.9,42.5
Changi,2001,10,5,1,—,—,—,28.4,31.8,25.4,5.4,22.7
Changi,2001,10,6,0.3,—,—,—,27,29,24.1,1.6,34.6
Changi,2001,10,7,3.2,—,—,—,26.2,27.7,24.7,3.7,22
Changi,2001,10,8,0,—,—,—,27.2,32.1,22.6,5.8,47.5
Changi,2001,10,9,0,—,—,—,28.4,33.5,25.5,2.9,28.8
Changi,2001,10,10,21.6,—,—,—,27.3,31.7,23.5,3.6,30.6
Changi,2001,10,11,0,—,—,—,27.6,31.6,24.3,4.1,21.6
Changi,2001,10,12,0,—,—,—,28.7,32.7,25.2,4.9,28.1
Changi,2001,10,13,0,—,—,—,29.4,34,25.4,6.8,35.3
Changi,2001,10,14,3.1,—,—,—,27.7,32.2,25.2,3.7,36
Changi,2001,10,15,0.1,—,—,—,28.5,33,25.4,4.4,34.6
Changi,2001,10,16,0.3,—,—,—,27.5,30.6,24.6,7,40.7
Changi,2001,10,17,2,—,—,—,28.7,32.2,25.9,5.8,23.8
Changi,2001,10,18,0.1,—,—,—,28.2,31.6,25.6,5.7,26.3
Changi,2001,10,19,0.1,—,—,—,27.9,30.9,25.3,6.1,34.2
Changi,2001,10,20,0,—,—,—,28.4,32.6,25.3,6,24.8
Changi,2001,10,21,24.9,—,—,—,28.1,32.8,24.7,4.4,24.1
Changi,2001,10,22,8.5,—,—,—,28.2,33.9,24.1,6.3,30.6
Changi,2001,10,23,1.5,—,—,—,27.1,31.5,24.2,5.1,28.8
Changi,2001,10,24,1.2,—,—,—,28.1,32.1,25.3,4.7,22.3
Changi,2001,10,25,11.2,—,—,—,27.1,30.7,24.6,4.3,25.6
Changi,2001,10,26,33.5,—,—,—,27.1,30.3,25.4,1.3,28.8
Changi,2001,10,27,0.1,—,—,—,27.3,29.6,25.6,3.5,21.6
Changi,2001,10,28,13.5,—,—,—,27.1,31,24.6,3.2,20.2
Changi,2001,10,29,77.2,—,—,—,27.4,29.7,25.4,2.5,18.4
Changi,2001,10,30,0.3,—,—,—,26.6,29.8,23.3,4.8,37.1
Changi,2001,10,31,18.7,—,—,—,25,26.6,23.5,2.3,34.2
