Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1997,10,1,0,—,—,—,27.7,32.7,23.9,3.2,20.5
Changi,1997,10,2,0,—,—,—,28,31.3,24.9,4.5,22
Changi,1997,10,3,0,—,—,—,28.7,31.7,26.2,4.3,23.4
Changi,1997,10,4,0,—,—,—,28.6,31.8,26,8.1,32.8
Changi,1997,10,5,0,—,—,—,28,31.4,25.6,5,32
Changi,1997,10,6,0,—,—,—,27.8,30.4,25.5,6.1,24.1
Changi,1997,10,7,2.6,—,—,—,28.4,33.5,24.8,7.3,28.8
Changi,1997,10,8,30.5,—,—,—,26.6,31.6,24.5,2.4,34.2
Changi,1997,10,9,0.1,—,—,—,27,29.7,25,2.5,32.8
Changi,1997,10,10,0,—,—,—,28.2,32.9,24.1,4.8,27
Changi,1997,10,11,0,—,—,—,28.7,32,25.4,9.7,27
Changi,1997,10,12,5.6,—,—,—,27.8,31.9,22.8,7,36
Changi,1997,10,13,0,—,—,—,27.7,31.5,25.5,3.6,25.2
Changi,1997,10,14,0,—,—,—,28.6,33.4,24.9,4.8,26.3
Changi,1997,10,15,0,—,—,—,29.2,33.4,25.4,4.8,28.8
Changi,1997,10,16,0.7,—,—,—,28.5,33.7,25.7,3.7,34.2
Changi,1997,10,17,0,—,—,—,28.5,33.5,25.5,2.9,32.8
Changi,1997,10,18,0,—,—,—,28.3,33.9,25.4,2.8,29.5
Changi,1997,10,19,0.2,—,—,—,28.7,32.7,25,3.3,20.2
Changi,1997,10,20,0,—,—,—,28.6,33.4,25.7,3,31
Changi,1997,10,21,0,—,—,—,28.8,33.1,25.8,2.1,19.1
Changi,1997,10,22,0,—,—,—,28.6,32.6,25.8,1.9,18
Changi,1997,10,23,0,—,—,—,28.3,31.5,25.5,1.3,19.4
Changi,1997,10,24,0.1,—,—,—,28.2,33.4,25.6,2.1,25.2
Changi,1997,10,25,0,—,—,—,27.9,32,25.4,1.7,33.8
Changi,1997,10,26,0,—,—,—,28.5,34.5,24.8,5.1,41.4
Changi,1997,10,27,0.7,—,—,—,28.2,31.7,25.7,4.3,32.4
Changi,1997,10,28,36.5,—,—,—,27.2,30.8,24.4,1.6,23.4
Changi,1997,10,29,1.4,—,—,—,27.5,32.8,24.8,2.5,28.4
Changi,1997,10,30,0,—,—,—,28.4,32.7,25.3,1.9,19.8
Changi,1997,10,31,0,—,—,—,28.7,32.8,24.7,2.3,24.5
