Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1991,5,1,0.3,—,—,—,28.3,33.2,25.1,4.6,28.8
Changi,1991,5,2,0,—,—,—,28.1,32.5,24.6,2.5,22.3
Changi,1991,5,3,0.4,—,—,—,28.8,32.8,26,7.4,37.4
Changi,1991,5,4,26.3,—,—,—,27.5,29.4,24.4,4.6,33.8
Changi,1991,5,5,35.5,—,—,—,27,30,23.5,4.4,59
Changi,1991,5,6,24.9,—,—,—,27.5,32.1,23.5,4,30.2
Changi,1991,5,7,1.7,—,—,—,26.6,29.5,22.6,3.1,24.8
Changi,1991,5,8,43.8,—,—,—,27.6,31.1,25.3,3.8,26.3
Changi,1991,5,9,6.3,—,—,—,27.3,31.1,24.8,5.6,38.2
Changi,1991,5,10,19.4,—,—,—,27.2,32.2,24.4,4.3,36.4
Changi,1991,5,11,0.9,—,—,—,27.9,32.1,24.7,8.4,47.5
Changi,1991,5,12,4.3,—,—,—,27.5,30.2,25.3,4,28.4
Changi,1991,5,13,0,—,—,—,28.2,31.6,25.3,4.2,26.6
Changi,1991,5,14,0.8,—,—,—,28,32.4,25.8,3.7,31.7
Changi,1991,5,15,9.2,—,—,—,27.4,32.3,25,2.9,37.4
Changi,1991,5,16,5.6,—,—,—,27.3,31.5,25.5,3.6,24.1
Changi,1991,5,17,1.8,—,—,—,27.4,31.8,24.9,3.6,30.2
Changi,1991,5,18,0,—,—,—,28.4,31.9,25.4,5.8,26.3
Changi,1991,5,19,1.5,—,—,—,28.1,32.6,26.2,4.3,36.4
Changi,1991,5,20,44,—,—,—,25.5,27.8,23.5,5.1,36.7
Changi,1991,5,21,0,—,—,—,27.3,31.2,23.6,4.6,23
Changi,1991,5,22,5.4,—,—,—,27.8,32.3,25.4,3.8,21.6
Changi,1991,5,23,0,—,—,—,27.9,31,25.5,7.6,34.9
Changi,1991,5,24,11.3,—,—,—,28.3,32.2,25.2,7.7,45
Changi,1991,5,25,0,—,—,—,28.9,32.3,27.4,11.7,40.3
Changi,1991,5,26,0,—,—,—,27.8,30.3,26.4,6.6,30.2
Changi,1991,5,27,0.5,—,—,—,27.4,32,25.1,4.3,42.1
Changi,1991,5,28,0.4,—,—,—,27.3,29.6,25.2,4,22.7
Changi,1991,5,29,4.4,—,—,—,28.3,32.5,25.3,5.8,32
Changi,1991,5,30,0,—,—,—,28,32,25.4,5.4,40.7
Changi,1991,5,31,7.7,—,—,—,28.3,32.5,25.6,4.7,22.3
