Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1986,9,1,5.2,—,—,—,27.7,32.2,22.6,8.9,60.1
Changi,1986,9,2,0,—,—,—,27.5,32.4,24.2,8.3,40.3
Changi,1986,9,3,11.4,—,—,—,25.7,27.9,23.2,5.5,41
Changi,1986,9,4,0,—,—,—,27.7,31.6,24,11.5,36
Changi,1986,9,5,2.2,—,—,—,27,29.4,24,8.3,34.9
Changi,1986,9,6,0,—,—,—,27.1,30.3,25.1,6,30.6
Changi,1986,9,7,0.2,—,—,—,27.8,31.3,25.7,9.8,33.5
Changi,1986,9,8,6.9,—,—,—,25.1,28,22.5,4.9,32.4
Changi,1986,9,9,0.1,—,—,—,27,30.5,24,6.4,29.9
Changi,1986,9,10,77.3,—,—,—,25.7,31.2,22.7,6.2,38.5
Changi,1986,9,11,0.6,—,—,—,26.6,31.4,24.2,5.4,25.9
Changi,1986,9,12,97.6,—,—,—,24.1,27.1,21.2,3.8,52.9
Changi,1986,9,13,32.2,—,—,—,25.4,30.9,22.3,2.4,31
Changi,1986,9,14,5.6,—,—,—,25.6,30.6,23.2,3.9,48.2
Changi,1986,9,15,5,—,—,—,27.1,31.2,23.4,6.1,33.1
Changi,1986,9,16,0,—,—,—,27.2,31.7,22.4,7.2,52.9
Changi,1986,9,17,17,—,—,—,27.9,32.3,24.7,5.3,34.9
Changi,1986,9,18,0,—,—,—,27.1,30.5,23.7,9.1,43.6
Changi,1986,9,19,1.9,—,—,—,28.1,32,25.1,8.4,40.3
Changi,1986,9,20,13,—,—,—,27.9,31.9,23.2,9.7,40.3
Changi,1986,9,21,0,—,—,—,27.9,32,23,7.9,43.6
Changi,1986,9,22,5.7,—,—,—,28.2,31.5,26,5.4,27.7
Changi,1986,9,23,0.9,—,—,—,26.5,30.5,22.8,6.6,36.4
Changi,1986,9,24,13,—,—,—,25.8,31.3,23.2,5.5,43.9
Changi,1986,9,25,1.5,—,—,—,26.7,31.7,23.7,3.8,36.7
Changi,1986,9,26,3.4,—,—,—,26.8,30.5,24.2,6.6,38.9
Changi,1986,9,27,22.4,—,—,—,25.5,28,23.3,3.5,34.2
Changi,1986,9,28,0,—,—,—,27,30.7,23.4,6,34.2
Changi,1986,9,29,54.4,—,—,—,26.6,30.4,24,6,59.4
Changi,1986,9,30,18.5,—,—,—,25.5,27.8,22.2,5.2,46.1
