Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2011,6,1,0.2,—,—,—,27.5,31.9,25.5,5.8,32.4
Changi,2011,6,2,0,—,—,—,28.8,33,24.8,8.6,36.4
Changi,2011,6,3,0,—,—,—,29.3,32,26.6,7.1,32.8
Changi,2011,6,4,82,—,—,—,28.6,31.9,24.4,7.1,34.2
Changi,2011,6,5,29.6,—,—,—,26.1,28,22.2,5.3,31
Changi,2011,6,6,4.2,—,—,—,26.4,28.7,23.7,4.9,27.7
Changi,2011,6,7,0,—,—,—,29,32.8,25.2,5.9,26.3
Changi,2011,6,8,1.6,—,—,—,29.6,33.1,26.3,9.9,34.9
Changi,2011,6,9,0.2,—,—,—,27.1,29.1,24.9,6,27.4
Changi,2011,6,10,0,—,—,—,29.1,32.3,26.1,7,31.3
Changi,2011,6,11,13.8,—,—,—,26.9,30.8,23.3,5.2,28.1
Changi,2011,6,12,0,—,—,—,28.3,31.7,24.5,6,30.6
Changi,2011,6,13,1.6,—,—,—,28.7,32,26,7.4,37.8
Changi,2011,6,14,0,—,—,—,28.7,31.7,26.8,6.8,27
Changi,2011,6,15,8.6,—,—,—,29.8,32.7,26.5,9,27.7
Changi,2011,6,16,0,—,—,—,27.7,31.4,23,8.5,35.3
Changi,2011,6,17,6.4,—,—,—,29.3,32.2,26.7,10.2,32.4
Changi,2011,6,18,0,—,—,—,27.6,29.3,23.5,10.7,33.5
Changi,2011,6,19,0,—,—,—,28.7,31.5,26,10.5,31.7
Changi,2011,6,20,0,—,—,—,29.3,31.6,26.7,12.3,30.6
Changi,2011,6,21,0,—,—,—,29.6,32.3,27.4,13.4,31.7
Changi,2011,6,22,28.4,—,—,—,28.9,31.7,24.9,9,31.7
Changi,2011,6,23,0,—,—,—,27.4,30.1,23.6,7.3,38.2
Changi,2011,6,24,0,—,—,—,28.9,32.5,26.1,9.3,39.2
Changi,2011,6,25,3.8,—,—,—,28.6,30.2,24.6,10.1,50
Changi,2011,6,26,0,—,—,—,29.2,31.9,26.6,14.1,39.2
Changi,2011,6,27,0,—,—,—,29,32,25.9,7.4,25.2
Changi,2011,6,28,0.8,—,—,—,28.6,30.6,26.3,8.3,34.6
Changi,2011,6,29,6.8,—,—,—,28.5,31.9,25.1,9.1,42.1
Changi,2011,6,30,25,—,—,—,25.7,27.3,22.3,7.3,33.8
