Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1990,1,1,0.4,—,—,—,25.5,29,23.2,5.6,31
Changi,1990,1,2,0,—,—,—,26.7,30.8,23.9,11.1,37.8
Changi,1990,1,3,0,—,—,—,26.7,31.1,23.8,16.1,48.6
Changi,1990,1,4,0,—,—,—,26.4,31.5,23.3,11.4,38.9
Changi,1990,1,5,0,—,—,—,25.4,28.8,23.7,11.7,50.4
Changi,1990,1,6,0,—,—,—,26.1,29.6,23.6,13,50.4
Changi,1990,1,7,7.1,—,—,—,26.6,31.4,22.4,7.6,39.6
Changi,1990,1,8,2.4,—,—,—,24.3,26.4,22.6,6,34.9
Changi,1990,1,9,0,—,—,—,26.7,32,22.4,6.8,30.6
Changi,1990,1,10,4.6,—,—,—,26.5,31.5,23.8,7.1,40.3
Changi,1990,1,11,0.8,—,—,—,26.1,30.7,23.6,7.1,38.2
Changi,1990,1,12,0.3,—,—,—,25.7,30.7,23.5,2.5,30.6
Changi,1990,1,13,21.1,—,—,—,25,29.8,23.8,3.3,30.2
Changi,1990,1,14,0.4,—,—,—,25.3,28.1,23.9,3.8,25.2
Changi,1990,1,15,1.8,—,—,—,26.4,30.5,23.9,7.7,34.6
Changi,1990,1,16,31.5,—,—,—,24.4,26,22.5,3.2,29.9
Changi,1990,1,17,73.9,—,—,—,25.7,28.7,24,4.6,29.9
Changi,1990,1,18,2.8,—,—,—,25,28.3,22.9,5.8,33.1
Changi,1990,1,19,0,—,—,—,26.3,31.3,24,4.5,26.3
Changi,1990,1,20,0,—,—,—,26.5,31.1,23.4,7.9,34.9
Changi,1990,1,21,0,—,—,—,26.8,31.9,23.9,9.2,38.9
Changi,1990,1,22,0.3,—,—,—,26.5,31,24.2,11.9,39.2
Changi,1990,1,23,0,—,—,—,27,31,24.5,12.9,49.3
Changi,1990,1,24,0,—,—,—,26.2,29.9,23.5,8.4,34.2
Changi,1990,1,25,0,—,—,—,26.1,30.1,23.4,7.8,33.8
Changi,1990,1,26,0,—,—,—,26.3,30.3,23.6,15.3,43.9
Changi,1990,1,27,0,—,—,—,26.9,31.2,24.4,17.1,46.1
Changi,1990,1,28,0,—,—,—,26.9,31.6,23.8,16.8,43.6
Changi,1990,1,29,0,—,—,—,27.4,32,25,15.1,37.1
Changi,1990,1,30,0,—,—,—,26.8,30.9,24.6,12.5,33.5
Changi,1990,1,31,0,—,—,—,27.4,32.1,24.4,13.9,40.7
