Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,2,1,1.3,—,—,—,27.2,30.3,24.5,6,25.2
Changi,2004,2,2,19.2,—,—,—,26,29.1,22.6,3.8,30.6
Changi,2004,2,3,3.7,—,—,—,26.7,30.3,24.4,6.2,22.7
Changi,2004,2,4,0,—,—,—,27.7,32,24.6,6.4,28.8
Changi,2004,2,5,0,—,—,—,28.1,32.2,25.7,11.5,32
Changi,2004,2,6,7.7,—,—,—,27.4,32.4,24.7,6.5,28.8
Changi,2004,2,7,0,—,—,—,27.5,31.1,25.5,14.1,34.2
Changi,2004,2,8,0,—,—,—,27.5,31.7,24.8,11.4,34.6
Changi,2004,2,9,0,—,—,—,27.6,31.8,24.9,11.7,32.4
Changi,2004,2,10,0,—,—,—,27.6,31.8,24.9,12.3,39.6
Changi,2004,2,11,0,—,—,—,27.9,31.5,25.5,18.7,43.9
Changi,2004,2,12,0,—,—,—,27.7,31.6,24.8,14.5,37.8
Changi,2004,2,13,0,—,—,—,27.3,31.5,24.6,11.6,41.4
Changi,2004,2,14,0,—,—,—,27.7,31.4,25.2,15.5,39.6
Changi,2004,2,15,0,—,—,—,27.7,31.8,25.1,16,34.6
Changi,2004,2,16,0,—,—,—,27.4,31.2,24.6,15.7,36.7
Changi,2004,2,17,0,—,—,—,27.5,32.1,24.4,15.4,34.2
Changi,2004,2,18,0,—,—,—,27.3,30.7,25.3,16.6,35.3
Changi,2004,2,19,0,—,—,—,27.8,32.4,24.9,16.5,34.6
Changi,2004,2,20,0,—,—,—,28.1,32.8,25,16.4,33.8
Changi,2004,2,21,0,—,—,—,27.9,32.7,25,13.2,32.4
Changi,2004,2,22,0,—,—,—,27.8,32.8,24,13.1,35.3
Changi,2004,2,23,0,—,—,—,28.1,32.3,25.1,11.7,34.2
Changi,2004,2,24,0,—,—,—,27.9,33.5,24.2,10.6,29.5
Changi,2004,2,25,0,—,—,—,28.2,33.7,24.7,12.2,27
Changi,2004,2,26,0,—,—,—,27.9,33.5,24.9,11.6,31.7
Changi,2004,2,27,0,—,—,—,27.7,32.7,24.1,10.3,33.5
Changi,2004,2,28,0,—,—,—,27.8,32.8,24.4,5.2,26.6
Changi,2004,2,29,0,—,—,—,28.4,34,25.2,11.8,37.8
