Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1987,1,1,0,—,—,—,26.8,31,23.6,12.4,40
Changi,1987,1,2,0,—,—,—,27,31,23.8,15,42.8
Changi,1987,1,3,0,—,—,—,26.5,30.9,23.4,12,40
Changi,1987,1,4,0,—,—,—,26.2,30.5,23.2,11,37.1
Changi,1987,1,5,0,—,—,—,27.1,31.4,24,11.3,34.6
Changi,1987,1,6,15.9,—,—,—,27,31.2,24.1,9.5,49.3
Changi,1987,1,7,40.6,—,—,—,24.4,25.8,23.3,7.7,44.6
Changi,1987,1,8,67.8,—,—,—,24.3,25.5,23.1,5.7,40.7
Changi,1987,1,9,50,—,—,—,25.7,27.5,24,6.5,44.3
Changi,1987,1,10,83.1,—,—,—,23.8,25,22.8,3.1,36
Changi,1987,1,11,127.4,—,—,—,24.7,27.4,23.5,3.6,39.2
Changi,1987,1,12,31.1,—,—,—,23.4,24.2,22.2,5.6,46.8
Changi,1987,1,13,8.9,—,—,—,25.1,28.8,22.8,7.2,58
Changi,1987,1,14,0,—,—,—,25.4,27.9,23.9,5.8,41.8
Changi,1987,1,15,0.1,—,—,—,26.2,30.6,23.6,8.5,45
Changi,1987,1,16,1.1,—,—,—,25.6,30.3,23,9.2,51.5
Changi,1987,1,17,0,—,—,—,25.7,29.6,23,9.4,46.8
Changi,1987,1,18,0,—,—,—,26.4,30.7,23.1,10.3,41
Changi,1987,1,19,0,—,—,—,26.4,30.5,23.6,9.3,40.3
Changi,1987,1,20,0,—,—,—,26.8,31,24.8,9.7,40.7
Changi,1987,1,21,0.2,—,—,—,26.5,30.5,24.7,8.7,48.6
Changi,1987,1,22,0,—,—,—,26.5,29.7,24.7,9.7,43.2
Changi,1987,1,23,18.2,—,—,—,25.5,27.3,24.4,1.9,40
Changi,1987,1,24,0.8,—,—,—,24.9,28,23.3,4.7,34.6
Changi,1987,1,25,60.6,—,—,—,23.9,25.5,22.7,4.9,43.2
Changi,1987,1,26,10,—,—,—,23.1,23.9,22.4,7.4,42.1
Changi,1987,1,27,0,—,—,—,25.8,29.9,22.7,10.5,46.4
Changi,1987,1,28,17.4,—,—,—,24.9,29.8,22.9,9.6,50.4
Changi,1987,1,29,35.4,—,—,—,23.9,26.9,22.1,3.6,43.9
Changi,1987,1,30,0,—,—,—,25.9,29.7,23.8,7,35.3
Changi,1987,1,31,0,—,—,—,25.9,30.1,23.1,10.6,47.2
