Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2006,1,1,8.1,—,—,—,25.5,30,23.9,4.5,33.1
Changi,2006,1,2,0.4,—,—,—,26.1,29.1,24.2,3.8,22
Changi,2006,1,3,0.7,—,—,—,27.1,31.8,24.1,6.4,24.8
Changi,2006,1,4,35.3,—,—,—,25.7,30.2,23.5,3.8,20.9
Changi,2006,1,5,5.7,—,—,—,26.4,30.8,24.4,5.2,31
Changi,2006,1,6,16.7,—,—,—,26.1,28.9,24.6,5.4,40
Changi,2006,1,7,69.1,—,—,—,25.6,28.6,24.1,6.3,32.8
Changi,2006,1,8,82.8,—,—,—,24.9,25.8,23.4,8.1,32.8
Changi,2006,1,9,38.8,—,—,—,25.3,27.4,23.8,10.1,39.6
Changi,2006,1,10,9,—,—,—,25,26,23.8,6.4,30.6
Changi,2006,1,11,31.8,—,—,—,25.7,28.4,22.5,10.7,34.9
Changi,2006,1,12,131.7,—,—,—,23.4,24.3,22.1,2.2,34.2
Changi,2006,1,13,0,—,—,—,26.6,30.7,23.2,7.6,26.3
Changi,2006,1,14,0,—,—,—,27.2,31.1,24.4,10,32.4
Changi,2006,1,15,0.4,—,—,—,27.1,30.6,24.4,9.2,31.3
Changi,2006,1,16,0.5,—,—,—,26.8,30.4,24.1,5.5,23.4
Changi,2006,1,17,0.3,—,—,—,26.6,30,24.2,3.4,28.8
Changi,2006,1,18,5.8,—,—,—,26.7,31,24.8,4.1,35.3
Changi,2006,1,19,0.1,—,—,—,27,31.4,24.5,3.7,23.4
Changi,2006,1,20,0.2,—,—,—,27.2,31.8,24.5,3.4,34.2
Changi,2006,1,21,14.5,—,—,—,27.2,32,24.7,2.6,19.4
Changi,2006,1,22,1.7,—,—,—,27.2,31.8,24.6,6.8,28.8
Changi,2006,1,23,0,—,—,—,27.2,30.4,25,11.4,32.8
Changi,2006,1,24,0.8,—,—,—,26.8,29.5,25,11.4,30.6
Changi,2006,1,25,0,—,—,—,26.9,30.5,24.6,13.3,34.6
Changi,2006,1,26,0,—,—,—,26.9,31,23.9,10.9,36.7
Changi,2006,1,27,0,—,—,—,26.8,30.2,24.4,12.9,32.8
Changi,2006,1,28,0,—,—,—,27.2,31.5,24.4,9.4,28.8
Changi,2006,1,29,0,—,—,—,27.5,31.8,24.8,9.7,27.7
Changi,2006,1,30,0,—,—,—,27.4,31.1,24.3,9.6,30.2
Changi,2006,1,31,0,—,—,—,27.3,31.6,24.3,8.4,28.8
