Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,4,1,4.5,—,—,—,28.5,32.2,26.1,6.6,34.2
Changi,1998,4,2,9.9,—,—,—,29.1,32.8,26.6,8.5,34.2
Changi,1998,4,3,10.3,—,—,—,28.1,31.4,25.1,7.3,45.4
Changi,1998,4,4,14.1,—,—,—,27.6,28.5,26.4,3.4,27
Changi,1998,4,5,13.9,—,—,—,27.4,32.4,24.5,6.7,40.3
Changi,1998,4,6,4.7,—,—,—,27.8,30.4,24.9,6.3,36
Changi,1998,4,7,4.9,—,—,—,28.8,32.3,25.8,6.2,41.4
Changi,1998,4,8,0,—,—,—,29.6,33.7,26.9,8.6,29.9
Changi,1998,4,9,0,—,—,—,29.9,33.2,27.1,10.4,28.8
Changi,1998,4,10,0,—,—,—,29.9,34.1,26.9,6.3,27.4
Changi,1998,4,11,0,—,—,—,28.7,31,27,3.8,36
Changi,1998,4,12,0.7,—,—,—,28.8,34.2,26.4,3.3,34.6
Changi,1998,4,13,0.5,—,—,—,29.6,34.4,26.5,3.1,34.6
Changi,1998,4,14,38.1,—,—,—,28.4,33.1,24.5,2.4,45
Changi,1998,4,15,0,—,—,—,29.5,33.7,26.5,5.3,22.3
Changi,1998,4,16,0,—,—,—,30.2,33.8,27.5,8.5,36
Changi,1998,4,17,12.7,—,—,—,28.6,32.7,25.6,4.9,40.3
Changi,1998,4,18,0,—,—,—,29.2,33.5,25.5,6,25.9
Changi,1998,4,19,0,—,—,—,29.2,32.7,26.4,7.2,30.2
Changi,1998,4,20,0,—,—,—,29.3,33.7,25.7,7.6,29.2
Changi,1998,4,21,0,—,—,—,29.5,33.6,26.5,7.8,38.9
Changi,1998,4,22,64.9,—,—,—,29.2,33.5,24.2,4.6,43.2
Changi,1998,4,23,0,—,—,—,29.9,33.7,26.8,7.4,31.7
Changi,1998,4,24,0,—,—,—,30.6,34.6,27.8,6.9,34.9
Changi,1998,4,25,0,—,—,—,30.6,34.8,27.4,6.7,32
Changi,1998,4,26,0,—,—,—,30.2,33.4,27.3,8.6,29.9
Changi,1998,4,27,0,—,—,—,30.2,34.2,26.8,6.6,28.8
Changi,1998,4,28,0,—,—,—,29.8,34.3,27.5,4.3,30.6
Changi,1998,4,29,0,—,—,—,30,34.1,26.8,6.3,30.6
Changi,1998,4,30,8.5,—,—,—,29.2,34.8,25.1,5.6,39.6
