Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2011,12,1,5.8,—,—,—,26.8,29.2,25.2,6.9,23.8
Changi,2011,12,2,11.4,—,—,—,25.2,26.7,23.3,5.7,24.1
Changi,2011,12,3,7,—,—,—,25.9,30.5,23.2,6.4,29.9
Changi,2011,12,4,27.4,—,—,—,26.4,30.9,23.4,6.5,27.7
Changi,2011,12,5,0,—,—,—,26.1,29.1,23.8,6.5,22.3
Changi,2011,12,6,0,—,—,—,27.6,32.2,24.3,8.7,27.7
Changi,2011,12,7,0,—,—,—,27.6,31.2,26,7.4,27
Changi,2011,12,8,40.4,—,—,—,26.9,31.6,23.2,5.8,28.1
Changi,2011,12,9,26.2,—,—,—,27,32,24.6,7.9,37.1
Changi,2011,12,10,0,—,—,—,27.6,31,25,10.3,31.7
Changi,2011,12,11,8.2,—,—,—,25.1,26.8,22.8,6.4,27.4
Changi,2011,12,12,0.2,—,—,—,26,29.2,24,6.4,22.3
Changi,2011,12,13,0,—,—,—,27.4,30.9,25.3,11.1,38.5
Changi,2011,12,14,0,—,—,—,27.7,31.6,25.1,8.7,28.1
Changi,2011,12,15,0,—,—,—,27.6,31.1,25.5,5.8,20.9
Changi,2011,12,16,11.6,—,—,—,27.1,31.9,25,7,23.8
Changi,2011,12,17,9.6,—,—,—,26.6,30.2,24.5,10.3,42.1
Changi,2011,12,18,87.4,—,—,—,26.3,29.4,24.3,8.5,34.2
Changi,2011,12,19,35.6,—,—,—,25,27,24,7.9,32.4
Changi,2011,12,20,0.6,—,—,—,26,28.4,24.4,7.5,30.2
Changi,2011,12,21,0.2,—,—,—,27,30.1,24.8,6.5,23
Changi,2011,12,22,1.4,—,—,—,25.5,27.3,24.7,5.7,20.9
Changi,2011,12,23,2.2,—,—,—,26.4,29.2,25,9.4,32
Changi,2011,12,24,8,—,—,—,26.9,29.7,25.3,10.5,42.5
Changi,2011,12,25,0.2,—,—,—,26.1,27.7,24.7,12.2,42.1
Changi,2011,12,26,0,—,—,—,27,29.8,25.8,13.4,42.1
Changi,2011,12,27,0.6,—,—,—,27.1,31.1,25.6,11.4,35.3
Changi,2011,12,28,0.4,—,—,—,26.2,28.3,24.9,8.6,31.3
Changi,2011,12,29,0.2,—,—,—,26,28.4,24.6,8.2,26.6
Changi,2011,12,30,0,—,—,—,26.9,31.3,24.3,7.5,29.9
Changi,2011,12,31,0,—,—,—,27.3,32.3,24.1,8.2,23.8
