Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2010,1,1,0,—,—,—,27.9,31.7,24.9,8.6,29.2
Changi,2010,1,2,0,—,—,—,27.8,31.8,24.7,8.8,30.2
Changi,2010,1,3,0.5,—,—,—,28,31.4,25.4,9.1,29.9
Changi,2010,1,4,0.4,—,—,—,26.3,27.9,23.7,7.5,36
Changi,2010,1,5,0,—,—,—,27.5,31.6,24.7,9.7,31.7
Changi,2010,1,6,1.6,—,—,—,28.2,31.6,26,9.4,31.7
Changi,2010,1,7,5.4,—,—,—,26.1,28.6,23.2,7.5,37.8
Changi,2010,1,8,1,—,—,—,27.3,30.7,24.5,10.5,34.9
Changi,2010,1,9,0,—,—,—,27.4,30.8,24.5,11.3,38.2
Changi,2010,1,10,0,—,—,—,27.2,31.9,23.5,9.4,32
Changi,2010,1,11,0,—,—,—,27.6,31.8,24.1,10.1,31.3
Changi,2010,1,12,18.1,—,—,—,27,32.1,24.2,9.7,42.1
Changi,2010,1,13,0,—,—,—,27.4,30.6,24.7,11.1,37.4
Changi,2010,1,14,0,—,—,—,27.5,30.5,25.1,12.9,45.4
Changi,2010,1,15,0,—,—,—,27.6,31.1,24.9,13.7,41
Changi,2010,1,16,0,—,—,—,27.5,31.2,24.2,10.6,37.1
Changi,2010,1,17,0,—,—,—,27.4,31.6,24,11,37.8
Changi,2010,1,18,3.6,—,—,—,26.7,30.7,24.7,11.4,46.8
Changi,2010,1,19,24.5,—,—,—,26.6,31.5,23.1,7.5,45.7
Changi,2010,1,20,0,—,—,—,26.8,31.2,21.8,8.7,35.3
Changi,2010,1,21,0,—,—,—,27.4,31,24.9,9,31.7
Changi,2010,1,22,10.9,—,—,—,26.4,30,22.2,6.7,34.9
Changi,2010,1,23,0,—,—,—,28.1,31.7,25.1,12.5,32.4
Changi,2010,1,24,0,—,—,—,27.9,31.2,24.9,13.9,37.1
Changi,2010,1,25,0,—,—,—,27.8,31.4,25.1,13.4,33.1
Changi,2010,1,26,0,—,—,—,28,31.9,24.7,10.5,37.4
Changi,2010,1,27,0.1,—,—,—,27.8,31.2,24.9,14.2,42.8
Changi,2010,1,28,3.4,—,—,—,27.5,31.4,25.2,11.5,37.1
Changi,2010,1,29,0,—,—,—,27.8,32,24.5,11.6,34.9
Changi,2010,1,30,0,—,—,—,28.1,32,24.7,11.2,37.4
Changi,2010,1,31,0,—,—,—,28.3,32.3,25.5,12.5,37.4
