Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,9,1,34,—,—,—,27.3,32,22.9,4.9,45.4
Changi,1998,9,2,0,—,—,—,28.6,32.6,25.3,7.1,34.9
Changi,1998,9,3,10.3,—,—,—,27,30.7,24.3,5,31.7
Changi,1998,9,4,0,—,—,—,27.7,31.2,24.3,5.7,31.7
Changi,1998,9,5,0,—,—,—,28.1,31.8,25.4,4.1,39.6
Changi,1998,9,6,0,—,—,—,28.4,32.4,25.5,3.2,28.8
Changi,1998,9,7,0.6,—,—,—,28.4,31.8,25.2,5.4,30.6
Changi,1998,9,8,7.6,—,—,—,27.2,29.6,24.3,5.2,36
Changi,1998,9,9,0,—,—,—,27.7,31.2,25.3,2.4,21.6
Changi,1998,9,10,0,—,—,—,28.8,32.7,26.4,4.3,34.6
Changi,1998,9,11,0,—,—,—,28.6,31.7,25.8,5.4,24.8
Changi,1998,9,12,0.1,—,—,—,28.5,30.9,26.5,6.2,41.4
Changi,1998,9,13,43.7,—,—,—,26.9,30.9,22.7,3.8,36
Changi,1998,9,14,0.3,—,—,—,27.6,31.9,24.6,6.9,32.4
Changi,1998,9,15,1,—,—,—,27.4,28.9,25.6,4.7,27.4
Changi,1998,9,16,29.8,—,—,—,26.4,28.4,23,4.7,37.8
Changi,1998,9,17,0,—,—,—,27.4,30.7,24.8,4,32.4
Changi,1998,9,18,2.9,—,—,—,28.7,32,25.6,6.7,27.7
Changi,1998,9,19,52,—,—,—,26.5,27.8,23.1,4.2,43.6
Changi,1998,9,20,6.5,—,—,—,27.2,30.3,24.4,5.6,46.8
Changi,1998,9,21,0,—,—,—,28.2,30.8,25,7.9,31
Changi,1998,9,22,0,—,—,—,28.9,32.3,26,5.7,29.2
Changi,1998,9,23,0,—,—,—,29,33.1,26.6,4.1,29.9
Changi,1998,9,24,33,—,—,—,27.7,29.6,26.2,3.5,22.3
Changi,1998,9,25,3.9,—,—,—,26.7,29.3,23.5,1.7,38.9
Changi,1998,9,26,12.9,—,—,—,28.7,33,25.6,2.4,25.2
Changi,1998,9,27,0.1,—,—,—,27.5,30.6,23.4,4.4,36
Changi,1998,9,28,5.8,—,—,—,28.8,32.3,25.7,4.9,41.8
Changi,1998,9,29,10.5,—,—,—,28.8,32.4,25.6,6.7,31.3
Changi,1998,9,30,3.2,—,—,—,28.2,31.8,23,6.4,51.1
