Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2001,5,1,0,—,—,—,28.4,31.6,26.1,4.9,31.7
Changi,2001,5,2,0,—,—,—,28.2,33.2,25.6,3.1,29.5
Changi,2001,5,3,0,—,—,—,29,33.2,26.2,6.7,38.5
Changi,2001,5,4,0.9,—,—,—,28.5,32.2,26.5,4.8,27.4
Changi,2001,5,5,0,—,—,—,29.4,33,26.5,10.1,33.1
Changi,2001,5,6,0,—,—,—,29.3,33.3,26.9,6.2,27
Changi,2001,5,7,56.1,—,—,—,27.2,31.1,24.4,2.5,36
Changi,2001,5,8,34.4,—,—,—,26.9,31.3,24.4,3.1,24.5
Changi,2001,5,9,0.9,—,—,—,28.6,32.3,25.2,4.8,25.2
Changi,2001,5,10,20.2,—,—,—,27.4,30.2,22.4,3,43.2
Changi,2001,5,11,0,—,—,—,28.8,32.3,25.7,4.2,25.2
Changi,2001,5,12,1.9,—,—,—,26.9,29.9,25.4,3.4,41.4
Changi,2001,5,13,0,—,—,—,28.3,31.9,25.4,5.4,28.8
Changi,2001,5,14,0.6,—,—,—,28.6,32.7,26,7.1,36.4
Changi,2001,5,15,0,—,—,—,29.9,32.8,28,9.8,28.8
Changi,2001,5,16,3.5,—,—,—,29.7,33,27.5,9.6,31.3
Changi,2001,5,17,0.7,—,—,—,28.5,32,25.4,3.5,22.7
Changi,2001,5,18,36.2,—,—,—,27.6,32.2,25.2,2,28.8
Changi,2001,5,19,0,—,—,—,28.2,31.4,25.2,5.7,27.7
Changi,2001,5,20,0,—,—,—,29.2,32.9,25.6,7.3,28.1
Changi,2001,5,21,0,—,—,—,30,33.5,27.5,9.8,22
Changi,2001,5,22,7.4,—,—,—,28.8,32.4,24.8,5.6,43.9
Changi,2001,5,23,0,—,—,—,28.7,31.8,26,4.7,23
Changi,2001,5,24,0,—,—,—,29.2,32.8,26.4,7.5,27
Changi,2001,5,25,0,—,—,—,29.6,33.1,27.3,9.3,31.3
Changi,2001,5,26,0,—,—,—,29.5,32.9,27.1,6.5,36
Changi,2001,5,27,2.1,—,—,—,26.9,28.8,23.8,5.2,38.2
Changi,2001,5,28,0,—,—,—,27.5,32.2,25.3,3.2,33.8
Changi,2001,5,29,0,—,—,—,28.2,31.6,24.9,3.1,17.6
Changi,2001,5,30,0,—,—,—,28.9,33.4,26.4,7.1,32.4
Changi,2001,5,31,0,—,—,—,28.4,33.5,25,5.9,31.3
