Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2007,8,1,8.2,—,—,—,27.6,29.9,25.2,2.9,24.8
Changi,2007,8,2,0,—,—,—,28.6,31.6,25.2,6.4,23.4
Changi,2007,8,3,0,—,—,—,28.3,31.3,25.5,6.3,28.8
Changi,2007,8,4,0,—,—,—,28.2,30.9,26,7.8,27.7
Changi,2007,8,5,0,—,—,—,28.6,31.9,26.1,8.4,25.2
Changi,2007,8,6,0,—,—,—,29,31.9,27,11.7,36
Changi,2007,8,7,0,—,—,—,28.8,32,26.6,8,22
Changi,2007,8,8,15.4,—,—,—,29.1,32.4,26.5,10.2,29.9
Changi,2007,8,9,0.2,—,—,—,27.9,30.1,22.9,8.5,32.4
Changi,2007,8,10,0,—,—,—,29.2,31.9,27.3,15.4,34.6
Changi,2007,8,11,1.3,—,—,—,29.3,32,27.2,8.8,34.2
Changi,2007,8,12,7.8,—,—,—,28.6,32.5,23.6,8.1,28.8
Changi,2007,8,13,0,—,—,—,27.9,32.3,23.9,2.9,21.6
Changi,2007,8,14,2.4,—,—,—,27.8,31.1,26.2,4.4,30.6
Changi,2007,8,15,0.8,—,—,—,28.2,31.2,26,5.2,34.2
Changi,2007,8,16,13,—,—,—,27.3,29.4,24.7,5.2,39.6
Changi,2007,8,17,13.6,—,—,—,26.2,27.6,23.1,3.5,34.6
Changi,2007,8,18,2,—,—,—,25.8,29.5,23.6,1.2,28.8
Changi,2007,8,19,30.7,—,—,—,26,30.3,23.6,4,29.2
Changi,2007,8,20,0,—,—,—,26.9,30.5,23.9,6.7,34.2
Changi,2007,8,21,4.5,—,—,—,28,31.7,25.7,3.9,24.1
Changi,2007,8,22,2.3,—,—,—,26.4,28.3,23.9,5.6,25.6
Changi,2007,8,23,3,—,—,—,27.9,31.6,24.5,5.8,27
Changi,2007,8,24,15.8,—,—,—,27.1,29.5,23.6,5.7,39.6
Changi,2007,8,25,0.3,—,—,—,27.5,31.3,25.1,4.3,41.8
Changi,2007,8,26,8,—,—,—,27.3,30.4,24.6,4.4,28.8
Changi,2007,8,27,0,—,—,—,27.5,30.2,25.1,3.1,30.6
Changi,2007,8,28,55.9,—,—,—,26.2,29.3,23.8,4.4,42.1
Changi,2007,8,29,2.4,—,—,—,27.4,31.2,24.4,7.4,30.6
Changi,2007,8,30,3.1,—,—,—,27.4,31,24.9,8.1,55.8
Changi,2007,8,31,0,—,—,—,27.7,31.6,24.4,8.6,29.5
