Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1987,6,1,0,—,—,—,29.1,33.4,25.8,4.8,23.4
Changi,1987,6,2,30.7,—,—,—,28.6,32.6,24.5,5.8,37.8
Changi,1987,6,3,1.7,—,—,—,27.3,31.5,25.5,3.7,30.2
Changi,1987,6,4,19.7,—,—,—,27.5,30.6,24.7,4.3,27.4
Changi,1987,6,5,21.8,—,—,—,27.6,31.9,22.7,4.3,37.8
Changi,1987,6,6,0,—,—,—,26.5,30,23.1,5.2,56.2
Changi,1987,6,7,0,—,—,—,28.2,32,25,5.5,24.1
Changi,1987,6,8,0,—,—,—,29.6,32.1,27.7,12.8,27.7
Changi,1987,6,9,0,—,—,—,29.5,32.5,27.5,13,36.4
Changi,1987,6,10,0,—,—,—,29.7,33.5,27.4,12.6,33.1
Changi,1987,6,11,0,—,—,—,29.4,32.8,27.5,12.1,37.8
Changi,1987,6,12,0,—,—,—,29.3,32.5,27.3,10.8,30.2
Changi,1987,6,13,0,—,—,—,29.3,32.1,27.3,12,32
Changi,1987,6,14,3.8,—,—,—,28.9,32.5,27.2,11.6,40.3
Changi,1987,6,15,0.6,—,—,—,29,32.8,27.1,18.1,47.2
Changi,1987,6,16,0,—,—,—,28.6,31.4,26.6,10.4,39.6
Changi,1987,6,17,0.1,—,—,—,29.2,33.3,26.6,14.2,42.8
Changi,1987,6,18,0,—,—,—,29.2,32.8,26.9,12.5,32
Changi,1987,6,19,0.4,—,—,—,29,33.2,26.5,12.7,44.6
Changi,1987,6,20,3.5,—,—,—,28.4,33.1,26.2,9.1,40
Changi,1987,6,21,0,—,—,—,29,31.7,27,12.2,41.4
Changi,1987,6,22,9.9,—,—,—,28.6,32.9,25,5.3,56.5
Changi,1987,6,23,7.2,—,—,—,28.2,32.4,24.9,5.7,40
Changi,1987,6,24,3.7,—,—,—,29,32.5,26.9,11.7,38.2
Changi,1987,6,25,3,—,—,—,28.9,32.6,25.5,8.8,30.2
Changi,1987,6,26,1.7,—,—,—,28.5,32.1,25.3,10.7,34.6
Changi,1987,6,27,0.2,—,—,—,29.1,32.6,27.3,15.1,42.8
Changi,1987,6,28,0,—,—,—,29.2,33.1,26.9,9.4,28.8
Changi,1987,6,29,0,—,—,—,29.1,33,26.3,8.3,34.2
Changi,1987,6,30,18.6,—,—,—,26.4,31.4,22,6.1,53.6
