Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2000,1,1,0,—,—,—,27.5,31.8,24.5,7.5,29.9
Changi,2000,1,2,0.2,—,—,—,27.5,31.1,25.3,5.6,31
Changi,2000,1,3,0,—,—,—,27.2,30.4,25.1,8.6,28.8
Changi,2000,1,4,0,—,—,—,27.8,31.8,25.2,9.1,32.4
Changi,2000,1,5,73.7,—,—,—,25.2,29,22.9,3.3,39.6
Changi,2000,1,6,0.4,—,—,—,25.1,28.2,23.2,3.5,22.3
Changi,2000,1,7,0,—,—,—,26.3,28.8,24.4,4.1,23.4
Changi,2000,1,8,0,—,—,—,27.6,31.6,25,7.8,28.1
Changi,2000,1,9,0,—,—,—,27.4,31.3,24,6.5,26.3
Changi,2000,1,10,6.7,—,—,—,25.2,26,23.9,2.9,18
Changi,2000,1,11,0.4,—,—,—,26.1,30.3,23.6,2.7,20.2
Changi,2000,1,12,5.4,—,—,—,26.8,31,24.6,4.7,32.8
Changi,2000,1,13,1.5,—,—,—,25,26.8,22.8,3.9,36
Changi,2000,1,14,0,—,—,—,26.8,30.8,23.9,7.7,33.8
Changi,2000,1,15,0,—,—,—,27,31.2,23.5,6.6,28.4
Changi,2000,1,16,0,—,—,—,26.6,31.1,24,4.5,23.4
Changi,2000,1,17,45,—,—,—,25.4,30.7,22.9,3.6,28.8
Changi,2000,1,18,0,—,—,—,26,30,22.9,6.2,28.8
Changi,2000,1,19,0,—,—,—,26.9,30.8,24.3,7.1,31.3
Changi,2000,1,20,0,—,—,—,27.1,30.4,25,7.8,32.4
Changi,2000,1,21,0,—,—,—,26.3,28.9,24.5,7.7,36
Changi,2000,1,22,0,—,—,—,26.5,31,23.5,6.2,30.6
Changi,2000,1,23,0,—,—,—,27,31.3,23.7,6.6,37.8
Changi,2000,1,24,4.2,—,—,—,26.2,30.5,24.4,4.9,38.9
Changi,2000,1,25,127.6,—,—,—,24.9,25.5,23.5,2.2,17.3
Changi,2000,1,26,0,—,—,—,25.9,28.1,23.4,12,36.7
Changi,2000,1,27,0,—,—,—,26.8,30.4,24.4,9,36
Changi,2000,1,28,2.3,—,—,—,26.1,29.7,23.7,10.9,49
Changi,2000,1,29,1.5,—,—,—,25.6,27.3,23.6,9.8,32.4
Changi,2000,1,30,5.6,—,—,—,25.6,28,23.7,8.9,37.8
Changi,2000,1,31,0.7,—,—,—,25.8,29.9,23.3,10.5,41.4
