Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2001,3,1,0,—,—,—,27.8,32,24.5,9.7,33.8
Changi,2001,3,2,0,—,—,—,27.9,32.5,24.6,9.6,32.4
Changi,2001,3,3,0.2,—,—,—,27.6,32.7,25.4,6.7,41.4
Changi,2001,3,4,0.1,—,—,—,28.3,33.3,25.1,7.8,31.3
Changi,2001,3,5,0,—,—,—,27.4,31.9,25.4,8.6,36
Changi,2001,3,6,0,—,—,—,27.2,31.8,24,8.5,29.5
Changi,2001,3,7,0,—,—,—,27.4,32,25,5.8,32.4
Changi,2001,3,8,12,—,—,—,27.3,31.8,23.3,4.9,36
Changi,2001,3,9,0,—,—,—,26.6,31.2,22.8,3.9,37.8
Changi,2001,3,10,8.5,—,—,—,27.1,30.3,23.5,4,27
Changi,2001,3,11,2.1,—,—,—,27.4,32.8,24,7.4,36.7
Changi,2001,3,12,25,—,—,—,26.8,32.2,22.9,4.8,36
Changi,2001,3,13,0,—,—,—,27.2,31.5,23.1,5.8,50.4
Changi,2001,3,14,0,—,—,—,27.9,31,25.4,7.7,25.2
Changi,2001,3,15,9.6,—,—,—,27.7,32.4,25.8,4.4,23.4
Changi,2001,3,16,19.5,—,—,—,27.1,33.7,23,5,33.1
Changi,2001,3,17,33.1,—,—,—,27.2,33,24.6,2.8,39.6
Changi,2001,3,18,0.3,—,—,—,28,32.4,23.6,4.2,34.2
Changi,2001,3,19,11,—,—,—,27.7,32.6,24.9,3.6,27
Changi,2001,3,20,0,—,—,—,27.9,33,24.9,3.4,23.8
Changi,2001,3,21,19.6,—,—,—,27.5,31.4,24.5,2.4,41
Changi,2001,3,22,15.7,—,—,—,27.1,31.5,24.4,4,47.5
Changi,2001,3,23,29.7,—,—,—,28,32.9,23.4,4.7,28.8
Changi,2001,3,24,3.8,—,—,—,26.4,29.7,22.7,1.6,56.5
Changi,2001,3,25,26.3,—,—,—,27.2,31.5,23.2,6.7,36.7
Changi,2001,3,26,21.5,—,—,—,26.9,29.3,24.2,2.9,29.5
Changi,2001,3,27,5.5,—,—,—,28.9,33.4,25.2,4.1,29.2
Changi,2001,3,28,12.5,—,—,—,28,31.7,23.6,6.3,30.6
Changi,2001,3,29,0,—,—,—,27.7,30.6,23.9,3.8,36
Changi,2001,3,30,41.1,—,—,—,27.5,31.6,24.7,3.4,27.7
Changi,2001,3,31,0.2,—,—,—,26.6,29.4,24.5,1.7,32.4
