Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,4,1,0,—,—,—,28.8,32.7,26.1,5.5,32.4
Changi,2004,4,2,5.6,—,—,—,27.6,32.5,25.4,3.3,45
Changi,2004,4,3,0.3,—,—,—,28.6,32.4,25.3,4.1,32.4
Changi,2004,4,4,9.9,—,—,—,26.5,30.9,24.8,1.8,25.2
Changi,2004,4,5,0,—,—,—,27.3,32.1,25.2,3.9,27
Changi,2004,4,6,0.2,—,—,—,28.1,32.6,25.3,3.7,32.4
Changi,2004,4,7,0.1,—,—,—,28.5,32.1,26.3,3.8,30.6
Changi,2004,4,8,0,—,—,—,28.6,32.2,25.6,5.3,22.7
Changi,2004,4,9,0,—,—,—,29,33,26.2,6.6,27.7
Changi,2004,4,10,0,—,—,—,29.3,33.1,26.7,7.1,35.3
Changi,2004,4,11,0,—,—,—,29,33.5,25.9,4.7,28.8
Changi,2004,4,12,0,—,—,—,29.3,33.7,26,6.9,30.6
Changi,2004,4,13,0,—,—,—,29.8,33.9,26.7,7.4,25.9
Changi,2004,4,14,0,—,—,—,30.3,34.4,27.5,9.7,30.6
Changi,2004,4,15,0,—,—,—,30,34.4,27.4,8.2,45
Changi,2004,4,16,0,—,—,—,30,33.9,28.1,11.4,27.4
Changi,2004,4,17,0,—,—,—,29.9,34.4,26.5,10.5,31.3
Changi,2004,4,18,0,—,—,—,30.1,34.2,27.6,11.1,32.8
Changi,2004,4,19,0,—,—,—,29.6,33.8,26.1,7.2,31.3
Changi,2004,4,20,0,—,—,—,30.1,35,27,8.5,24.1
Changi,2004,4,21,0,—,—,—,29.7,35.1,26.1,6.9,27.4
Changi,2004,4,22,18.1,—,—,—,28.7,34.4,26.1,3.8,46.8
Changi,2004,4,23,0.3,—,—,—,28.4,34.5,26.3,3,36
Changi,2004,4,24,0,—,—,—,27.1,29,25.5,4,27
Changi,2004,4,25,0,—,—,—,29.3,34.2,25.6,5.8,32.4
Changi,2004,4,26,2.1,—,—,—,28.7,33.6,26.1,3.5,30.6
Changi,2004,4,27,0,—,—,—,29.2,33.7,25.9,5.9,31.3
Changi,2004,4,28,4.5,—,—,—,29.1,34.5,25.9,6.2,26.6
Changi,2004,4,29,16,—,—,—,27.4,32.8,24.5,6.2,23.8
Changi,2004,4,30,0,—,—,—,28,33,24.4,4.1,23.4
