Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2008,2,1,48.5,—,—,—,25.5,31.5,22.6,4.8,36.7
Changi,2008,2,2,3.3,—,—,—,24.8,28.4,22.9,2.4,21.6
Changi,2008,2,3,38.7,—,—,—,24.3,26.4,22.4,1.7,34.2
Changi,2008,2,4,0,—,—,—,25.5,27.3,23.4,7.6,39.6
Changi,2008,2,5,0.5,—,—,—,26.2,29,24,7.8,34.2
Changi,2008,2,6,0,—,—,—,27.5,31.1,25,10.8,32.4
Changi,2008,2,7,0,—,—,—,27.2,31.5,24.1,10.4,32.4
Changi,2008,2,8,0,—,—,—,27.3,31.4,24.3,8.4,32.4
Changi,2008,2,9,0,—,—,—,27.2,30.9,24.2,9.3,32.8
Changi,2008,2,10,0,—,—,—,27.1,30.9,24.4,8.3,32
Changi,2008,2,11,0,—,—,—,26.9,31.3,24.2,9.3,36.7
Changi,2008,2,12,0,—,—,—,26.9,31.2,23.9,8,34.2
Changi,2008,2,13,0,—,—,—,26.7,30.5,24.1,9.2,32.4
Changi,2008,2,14,0,—,—,—,27.1,30.5,25.1,8.4,32.4
Changi,2008,2,15,0,—,—,—,27.2,30.8,24.8,9.4,32.4
Changi,2008,2,16,0,—,—,—,26.6,30.6,23.9,7.6,31
Changi,2008,2,17,0,—,—,—,27.1,33.4,24.1,10.8,36
Changi,2008,2,18,0,—,—,—,26.8,31.1,23.6,10,34.2
Changi,2008,2,19,0,—,—,—,27,32.1,23.6,9.1,37.8
Changi,2008,2,20,0,—,—,—,27.2,31.9,24,10.6,43.2
Changi,2008,2,21,0,—,—,—,27.1,31.2,23.8,10.3,36
Changi,2008,2,22,0,—,—,—,27.4,32.7,24.1,9,30.6
Changi,2008,2,23,0,—,—,—,27.3,32.6,24,4.7,25.9
Changi,2008,2,24,2.4,—,—,—,27.4,32.1,24.6,5.7,25.2
Changi,2008,2,25,34.9,—,—,—,27.3,32,24.9,5.1,28.8
Changi,2008,2,26,0.5,—,—,—,25.9,30.6,22.6,7.2,28.1
Changi,2008,2,27,0,—,—,—,27.6,32.1,24.9,8.8,31
Changi,2008,2,28,0.3,—,—,—,26.6,31.3,24.1,3.8,27
Changi,2008,2,29,0.1,—,—,—,26.4,29.9,23.9,4.4,23.4
