Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,5,1,0,—,—,—,29.8,34.8,26.4,6.4,37.8
Changi,1998,5,2,0,—,—,—,30.4,34.7,27.5,7,37.8
Changi,1998,5,3,1.5,—,—,—,30,33.5,27.7,6.2,29.2
Changi,1998,5,4,0,—,—,—,30.3,34.7,27.3,6.1,36
Changi,1998,5,5,47.9,—,—,—,30.6,34.8,26.7,7.6,28.8
Changi,1998,5,6,13,—,—,—,29.6,33.5,25.3,6.5,33.5
Changi,1998,5,7,16.3,—,—,—,27.7,31.1,25.1,2.4,33.8
Changi,1998,5,8,64.2,—,—,—,29.5,33.1,26.1,4.7,27
Changi,1998,5,9,8.4,—,—,—,26.8,28.6,24.9,1.7,34.2
Changi,1998,5,10,0,—,—,—,27.7,30.7,26.1,2,25.2
Changi,1998,5,11,6.7,—,—,—,28.6,33.9,25.6,2.8,36.4
Changi,1998,5,12,36.5,—,—,—,27.7,33.4,25.4,1.5,36.7
Changi,1998,5,13,1.3,—,—,—,27.8,32.9,25.7,3,36.4
Changi,1998,5,14,9.4,—,—,—,28,32.2,25.3,2.3,29.5
Changi,1998,5,15,0,—,—,—,28.2,31.5,24.8,5.6,33.8
Changi,1998,5,16,83.7,—,—,—,28.2,31,24.7,1.8,39.6
Changi,1998,5,17,33.8,—,—,—,28.3,33.5,25.2,2,33.5
Changi,1998,5,18,9.8,—,—,—,28.9,33.9,25.8,3.7,43.2
Changi,1998,5,19,0,—,—,—,29.8,32.4,27,5.9,24.8
Changi,1998,5,20,0,—,—,—,30.3,34,27.3,6.6,37.8
Changi,1998,5,21,0,—,—,—,30.9,34.3,28.3,7.3,31.7
Changi,1998,5,22,0,—,—,—,30.8,34.1,29.1,9,32.4
Changi,1998,5,23,11,—,—,—,30.2,33.8,28.3,5.8,38.5
Changi,1998,5,24,16.1,—,—,—,29.3,32.1,24.5,8,39.6
Changi,1998,5,25,3.9,—,—,—,30.3,34.2,26.7,3.5,27.4
Changi,1998,5,26,0,—,—,—,29.6,32.3,25.9,5.3,28.8
Changi,1998,5,27,0,—,—,—,30.8,34,27.4,10.6,32.8
Changi,1998,5,28,0,—,—,—,30.9,33.5,28.6,9.1,32.4
Changi,1998,5,29,0.1,—,—,—,30.2,33,27.2,7,36
Changi,1998,5,30,0.3,—,—,—,30.1,33.1,25.6,9.7,38.5
Changi,1998,5,31,6.9,—,—,—,29.9,32.5,25.1,5.7,40.3
