Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1993,2,1,0,—,—,—,26.4,31.1,23.9,11.1,39.6
Changi,1993,2,2,0.2,—,—,—,26.2,30,23.6,14.2,49
Changi,1993,2,3,0.3,—,—,—,26.5,30.3,24.3,14.8,59.8
Changi,1993,2,4,0,—,—,—,26.5,31,23.8,14.1,44.3
Changi,1993,2,5,0,—,—,—,26.5,31,23.3,12.3,41.8
Changi,1993,2,6,0,—,—,—,26.5,31.8,23.7,11.7,39.2
Changi,1993,2,7,0,—,—,—,26.4,31.2,23.1,11.9,33.8
Changi,1993,2,8,0,—,—,—,26.9,31.7,24,11.1,34.9
Changi,1993,2,9,0,—,—,—,27.1,31.8,24,11.6,36.7
Changi,1993,2,10,0,—,—,—,26.9,32,23.4,10.2,43.9
Changi,1993,2,11,0,—,—,—,27.5,32.4,25,15.6,40.3
Changi,1993,2,12,0,—,—,—,27.5,32.4,25.1,16.3,44.3
Changi,1993,2,13,0,—,—,—,26.8,31.6,24,11.1,40
Changi,1993,2,14,0,—,—,—,27,31.9,23.9,12.3,34.2
Changi,1993,2,15,0,—,—,—,27,32.1,24.1,13.2,35.6
Changi,1993,2,16,27,—,—,—,26.2,31.9,23.5,9,33.5
Changi,1993,2,17,0,—,—,—,26.9,31.5,23.3,12.6,42.1
Changi,1993,2,18,0,—,—,—,27.1,31.4,24.1,11.4,35.3
Changi,1993,2,19,0,—,—,—,27.3,31.7,24.4,10.1,35.3
Changi,1993,2,20,0,—,—,—,26.7,32,23.2,9.2,32.8
Changi,1993,2,21,0.7,—,—,—,26.4,30.9,23.9,10.5,29.9
Changi,1993,2,22,0,—,—,—,26.6,31.9,23,9.7,38.9
Changi,1993,2,23,0,—,—,—,26.6,32,22.7,8.5,30.6
Changi,1993,2,24,13.8,—,—,—,26.8,32,23.5,8.5,34.9
Changi,1993,2,25,13.4,—,—,—,26.4,30.5,23.5,9.8,40
Changi,1993,2,26,0,—,—,—,27,31.5,24.5,9.4,33.8
Changi,1993,2,27,3.4,—,—,—,26.8,32.7,24,7.3,38.5
Changi,1993,2,28,10.4,—,—,—,25.5,28.1,23.4,3,31.3
