Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2009,11,1,0,—,—,—,28,32.4,25.2,7.2,41.4
Changi,2009,11,2,4.2,—,—,—,27.5,33.3,25.4,6.3,28.8
Changi,2009,11,3,2.6,—,—,—,28.3,33.4,24.8,4.6,25.9
Changi,2009,11,4,21.2,—,—,—,28,32.1,25.6,7.3,36.4
Changi,2009,11,5,58,—,—,—,25.8,30,24.1,7.3,33.1
Changi,2009,11,6,15.9,—,—,—,26.8,30.6,24.6,6.4,39.2
Changi,2009,11,7,0,—,—,—,28.3,33,25.2,5.7,22.3
Changi,2009,11,8,0.4,—,—,—,28.8,33.1,25.8,5.6,23.8
Changi,2009,11,9,0.4,—,—,—,27.1,29.6,25.1,6.9,25.9
Changi,2009,11,10,0,—,—,—,27.1,31,24.9,6.4,29.2
Changi,2009,11,11,0.3,—,—,—,28.2,32.8,24.9,3.8,24.5
Changi,2009,11,12,4.2,—,—,—,27.2,31.9,25.6,2.5,25.9
Changi,2009,11,13,14.9,—,—,—,26.2,30.9,23.9,7,32
Changi,2009,11,14,0.3,—,—,—,25.8,29.4,23.5,8.6,37.1
Changi,2009,11,15,35.8,—,—,—,26.7,32,23.9,8,31.3
Changi,2009,11,16,14.3,—,—,—,25.8,29.6,23.9,8.8,37.4
Changi,2009,11,17,2.7,—,—,—,27.1,32.4,24.1,6.9,40.7
Changi,2009,11,18,8.3,—,—,—,26.8,31.6,24.3,7.9,39.2
Changi,2009,11,19,61.4,—,—,—,25.8,31,23.6,10.4,43.6
Changi,2009,11,20,17.4,—,—,—,25.4,28.2,23.8,8.4,34.9
Changi,2009,11,21,5.5,—,—,—,27.2,32.4,24.4,12.3,41
Changi,2009,11,22,0,—,—,—,27.7,31.6,25,20.5,44.6
Changi,2009,11,23,0.3,—,—,—,27.1,29.6,25.6,13.4,43.2
Changi,2009,11,24,0,—,—,—,28.3,32,25.8,15.9,57.6
Changi,2009,11,25,0,—,—,—,28.3,34,25.1,11.2,34.6
Changi,2009,11,26,7.1,—,—,—,28.1,34.1,24.7,10.5,36.7
Changi,2009,11,27,1.9,—,—,—,27.9,33.2,25.4,11.2,39.2
Changi,2009,11,28,1.7,—,—,—,27.7,32,25.6,13.3,39.6
Changi,2009,11,29,2.9,—,—,—,27.2,30.7,25.1,14.4,41
Changi,2009,11,30,0.1,—,—,—,26.6,27.7,25.2,10.6,44.6
