Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1998,8,1,0,—,—,—,27.1,29.7,23.5,4,33.1
Changi,1998,8,2,28.3,—,—,—,27.7,31.6,24.1,4,43.2
Changi,1998,8,3,0,—,—,—,27.3,31.8,23.5,1.5,18
Changi,1998,8,4,0,—,—,—,28.2,32.8,25,4.2,34.9
Changi,1998,8,5,0,—,—,—,28.5,31.2,25.7,2.6,24.5
Changi,1998,8,6,0,—,—,—,29,32.2,25.9,6.9,31
Changi,1998,8,7,0,—,—,—,28,31.8,26.5,3.5,36
Changi,1998,8,8,20.9,—,—,—,27.8,32.2,25.5,2.9,30.6
Changi,1998,8,9,3.1,—,—,—,26.9,29.9,23.5,5,27.4
Changi,1998,8,10,0,—,—,—,28.5,32,25,6.9,28.4
Changi,1998,8,11,35.5,—,—,—,29.1,32.2,26.5,5.8,32.4
Changi,1998,8,12,0,—,—,—,28.2,31.8,23.2,3.7,27.7
Changi,1998,8,13,2.2,—,—,—,27,30,25.2,3.5,27
Changi,1998,8,14,9.9,—,—,—,27,32.1,24.3,2.8,30.6
Changi,1998,8,15,2.3,—,—,—,26.6,32.6,24.2,2.4,41.8
Changi,1998,8,16,5,—,—,—,26.2,30.4,24,3.6,53.3
Changi,1998,8,17,0,—,—,—,27.8,31.9,24.9,3.9,28.8
Changi,1998,8,18,11.9,—,—,—,28.4,31,26.1,7.9,28.8
Changi,1998,8,19,0.1,—,—,—,26.4,27.8,23.7,7,42.1
Changi,1998,8,20,2.2,—,—,—,27.5,31.9,25.1,7.7,41.4
Changi,1998,8,21,0.2,—,—,—,27,29.8,24.7,3.8,32.8
Changi,1998,8,22,30.8,—,—,—,27.8,31.5,23.8,5.9,38.5
Changi,1998,8,23,2.6,—,—,—,26.8,29.5,24.5,2.5,45
Changi,1998,8,24,18.5,—,—,—,25.8,29,23.8,1.5,21.6
Changi,1998,8,25,0.4,—,—,—,26.2,29.8,24,3,26.6
Changi,1998,8,26,6.9,—,—,—,26.9,30.4,24,2.1,30.2
Changi,1998,8,27,0.1,—,—,—,28.1,31.7,24.8,5.1,28.1
Changi,1998,8,28,8.4,—,—,—,26.7,28,24.7,3.3,25.2
Changi,1998,8,29,0.1,—,—,—,27.5,31.2,24,5.1,33.5
Changi,1998,8,30,5.6,—,—,—,27.7,31.2,25.5,6.5,41.4
Changi,1998,8,31,0,—,—,—,27.7,30.2,25,6.4,23.8
