Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1990,4,1,0.8,—,—,—,28.5,33.5,24.6,4,28.1
Changi,1990,4,2,0,—,—,—,28.3,31.8,25.7,7.5,30.2
Changi,1990,4,3,0,—,—,—,28.8,33.1,25.5,7.6,31.7
Changi,1990,4,4,0,—,—,—,29,34.4,25.9,7.1,36.4
Changi,1990,4,5,10.1,—,—,—,28,32.4,24.1,8.3,41.4
Changi,1990,4,6,10.3,—,—,—,26.8,30.2,24.8,2.7,58.3
Changi,1990,4,7,12,—,—,—,26.4,32.1,24.5,5,26.6
Changi,1990,4,8,0,—,—,—,28.3,33.7,24.4,9.6,51.8
Changi,1990,4,9,0,—,—,—,28.3,32.9,25.2,9.2,39.6
Changi,1990,4,10,0,—,—,—,28.7,33.2,26.2,5.5,28.8
Changi,1990,4,11,0,—,—,—,28.2,32.8,25.3,3.3,27.7
Changi,1990,4,12,0.2,—,—,—,27.3,32.6,25.3,4.7,39.6
Changi,1990,4,13,0,—,—,—,28.2,33.9,24.2,5.3,29.2
Changi,1990,4,14,0.1,—,—,—,29.1,32.9,26.6,13,43.9
Changi,1990,4,15,8.7,—,—,—,29.8,33.6,26.9,9.3,32.4
Changi,1990,4,16,0,—,—,—,27.6,30.2,23.1,6.9,47.9
Changi,1990,4,17,1.8,—,—,—,29.6,34.3,25.8,7.7,28.4
Changi,1990,4,18,0,—,—,—,28.9,33.2,23.8,7.6,49.3
Changi,1990,4,19,0,—,—,—,29.9,34.3,26.4,13.3,45.7
Changi,1990,4,20,0,—,—,—,29.6,34.8,25.9,12.2,39.2
Changi,1990,4,21,6.5,—,—,—,27.8,35,23.4,5.4,56.2
Changi,1990,4,22,0,—,—,—,28.4,33.5,25,4.6,27.4
Changi,1990,4,23,0,—,—,—,29.6,34.6,25.3,5.1,36
Changi,1990,4,24,0.1,—,—,—,28.6,32.3,26.9,4.3,31
Changi,1990,4,25,0.2,—,—,—,28.6,34.5,26,4.3,28.4
Changi,1990,4,26,0,—,—,—,28.9,34.4,25.5,6.7,34.2
Changi,1990,4,27,0,—,—,—,29,34.5,26,5,42.1
Changi,1990,4,28,1.6,—,—,—,28,33.7,25.3,3.2,33.8
Changi,1990,4,29,0,—,—,—,29.1,34.9,25.6,8.6,38.5
Changi,1990,4,30,0,—,—,—,28.3,33.6,25.3,3.3,29.9
