Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1989,2,1,0,—,—,—,26.7,31.1,24.1,13.2,47.5
Changi,1989,2,2,0,—,—,—,26.6,31.4,23.8,12.5,40.3
Changi,1989,2,3,0,—,—,—,26.3,31.3,23.6,14.2,48.2
Changi,1989,2,4,0,—,—,—,26.2,29.8,23.4,11.7,40.3
Changi,1989,2,5,0,—,—,—,26.4,31.6,23.4,15.8,49.7
Changi,1989,2,6,0,—,—,—,26.1,32.3,23.2,15.4,50.8
Changi,1989,2,7,0,—,—,—,26.8,32.3,23.2,14.9,47.5
Changi,1989,2,8,0,—,—,—,26.8,32.8,23.3,11.9,40.3
Changi,1989,2,9,0,—,—,—,27,32.1,23.8,12.6,37.1
Changi,1989,2,10,0,—,—,—,26.8,32.8,24,15.4,47.5
Changi,1989,2,11,0,—,—,—,26.4,31.6,23.5,14.8,50.8
Changi,1989,2,12,0,—,—,—,25.9,28.2,24,16.6,49
Changi,1989,2,13,0,—,—,—,26.3,31,23.2,15.7,43.2
Changi,1989,2,14,0,—,—,—,26,32.3,22.3,13.2,41.8
Changi,1989,2,15,0,—,—,—,26.4,32,22.8,12.8,40.7
Changi,1989,2,16,0,—,—,—,26.8,31.8,24,14.1,37.4
Changi,1989,2,17,0,—,—,—,27.4,33.3,24.4,11.9,41
Changi,1989,2,18,48.4,—,—,—,26.1,33.1,22.7,5.6,33.1
Changi,1989,2,19,0,—,—,—,26.9,31.6,24.2,7.6,37.1
Changi,1989,2,20,0,—,—,—,26.8,32.1,24,11.7,44.3
Changi,1989,2,21,0,—,—,—,26.8,31.3,23.8,13.8,39.2
Changi,1989,2,22,0,—,—,—,27.4,32.3,24.3,12.3,45.7
Changi,1989,2,23,0.9,—,—,—,26.8,32.3,23.8,9.3,37.4
Changi,1989,2,24,3.1,—,—,—,26.7,30.9,24.1,11.5,40.3
Changi,1989,2,25,0,—,—,—,26.9,31.9,23.9,12.2,46.4
Changi,1989,2,26,0,—,—,—,26.9,32,23.8,11,38.9
Changi,1989,2,27,0,—,—,—,27,32.1,24.6,11.6,38.9
Changi,1989,2,28,0,—,—,—,26.9,32.4,24.2,10.6,49.7
