Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1990,11,1,41,—,—,—,25.9,29.1,24,2.4,34.6
Changi,1990,11,2,4.7,—,—,—,25.3,29,22.4,6.3,36
Changi,1990,11,3,0,—,—,—,27.1,30.9,23.8,2.8,20.5
Changi,1990,11,4,27.9,—,—,—,28.1,30.3,26.4,5.7,30.2
Changi,1990,11,5,0,—,—,—,26.5,30,23.6,4.2,35.3
Changi,1990,11,6,0,—,—,—,27.3,32.5,24.7,2,25.6
Changi,1990,11,7,0,—,—,—,27.2,31.4,25,4.2,28.1
Changi,1990,11,8,0.1,—,—,—,28,32.5,24.1,5.7,33.8
Changi,1990,11,9,0,—,—,—,27.3,30.8,24,8.2,36
Changi,1990,11,10,0,—,—,—,28.3,32.2,25.8,8.9,40
Changi,1990,11,11,0.7,—,—,—,29,34,25.1,6.7,34.9
Changi,1990,11,12,1.7,—,—,—,27.5,32.2,23.5,4.5,45.7
Changi,1990,11,13,1.5,—,—,—,27,30.3,24.2,4.7,35.3
Changi,1990,11,14,5.8,—,—,—,26.5,30.4,24,4.9,28.4
Changi,1990,11,15,5.7,—,—,—,27.5,31.7,25.2,5,34.9
Changi,1990,11,16,0.2,—,—,—,28.5,31.7,26,7.5,29.9
Changi,1990,11,17,0,—,—,—,28.4,31.8,25.2,10.1,37.4
Changi,1990,11,18,12.3,—,—,—,27.8,32.2,25.2,5.5,33.8
Changi,1990,11,19,0.4,—,—,—,27.7,32.3,25.4,2.9,33.1
Changi,1990,11,20,10.5,—,—,—,26.7,31.8,25.2,2.4,28.8
Changi,1990,11,21,3.9,—,—,—,26.9,31.1,24.7,3.4,23.4
Changi,1990,11,22,0,—,—,—,27.4,31.7,24.8,2.3,24.8
Changi,1990,11,23,9.9,—,—,—,27,30.9,25,5.9,38.9
Changi,1990,11,24,46.9,—,—,—,25.9,30.8,24.6,1.9,33.5
Changi,1990,11,25,4.6,—,—,—,25.3,29,24.1,2.4,32
Changi,1990,11,26,0,—,—,—,26.4,31.6,23.4,3.5,26.3
Changi,1990,11,27,0,—,—,—,27.1,32,24.4,6.9,27.7
Changi,1990,11,28,0,—,—,—,27.1,31.2,24.2,9.4,29.9
Changi,1990,11,29,0,—,—,—,27.7,32.5,25.6,10.4,34.6
Changi,1990,11,30,2.6,—,—,—,27.7,31.4,25.9,10.9,37.1
