Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,6,1,20.6,—,—,—,27,29.9,24.1,4.2,33.8
Changi,1992,6,2,0,—,—,—,28.5,32.6,25.4,4.6,29.5
Changi,1992,6,3,0,—,—,—,28.8,32.7,25.9,6.1,37.4
Changi,1992,6,4,0,—,—,—,28.6,33,26.5,3.9,38.9
Changi,1992,6,5,0,—,—,—,28.3,32.2,25.1,4.3,26.3
Changi,1992,6,6,0.6,—,—,—,27.7,31.5,25.4,4.6,41
Changi,1992,6,7,0.2,—,—,—,27.5,32,24.9,3.3,32.4
Changi,1992,6,8,10.6,—,—,—,26.2,30.6,23.2,2.4,52.6
Changi,1992,6,9,0,—,—,—,26.9,30,24,5.7,35.3
Changi,1992,6,10,6.6,—,—,—,27.8,32.8,23.7,5.5,50.8
Changi,1992,6,11,13,—,—,—,27.8,33.3,25.4,6,50.4
Changi,1992,6,12,24.2,—,—,—,25.8,29.7,22.5,7.8,46.4
Changi,1992,6,13,0,—,—,—,27.9,32.2,24.6,8.2,31
Changi,1992,6,14,8.8,—,—,—,27.7,33.1,22.5,8.6,35.6
Changi,1992,6,15,1.7,—,—,—,27.4,31.6,24.9,5.9,40.3
Changi,1992,6,16,0,—,—,—,27.8,32.5,24.4,8.7,30.6
Changi,1992,6,17,0,—,—,—,29.4,33.3,26.4,9.9,27
Changi,1992,6,18,38.4,—,—,—,27,31.2,22.3,8.3,51.1
Changi,1992,6,19,22,—,—,—,25.8,28.8,21.1,4.4,70.2
Changi,1992,6,20,0,—,—,—,28.5,32.8,24,8,29.9
Changi,1992,6,21,0,—,—,—,29.7,33.2,27.2,12.9,34.6
Changi,1992,6,22,0,—,—,—,29.6,33.6,27.2,15.6,35.6
Changi,1992,6,23,0,—,—,—,29.4,32.9,26.8,12.5,43.9
Changi,1992,6,24,1.2,—,—,—,28.5,32.3,25.4,5.3,41
Changi,1992,6,25,0.4,—,—,—,27.2,31.6,25.4,4,51.8
Changi,1992,6,26,0,—,—,—,28.7,32.5,25.5,6.6,28.8
Changi,1992,6,27,14.5,—,—,—,28.5,31.7,24.6,6.1,56.9
Changi,1992,6,28,0,—,—,—,28.7,31.4,26.5,9.4,42.5
Changi,1992,6,29,0,—,—,—,29.2,32.6,26.6,9.1,38.9
Changi,1992,6,30,0,—,—,—,28.9,32.5,25.9,6.2,31.7
