Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1985,7,1,0,—,—,—,28.7,32.5,25.5,6.9,33.1
Changi,1985,7,2,0,—,—,—,28.9,33.3,25.4,5.8,33.1
Changi,1985,7,3,12.3,—,—,—,26.9,30,23,5.7,36.4
Changi,1985,7,4,1.2,—,—,—,28,31.7,25.6,5.9,30.2
Changi,1985,7,5,0,—,—,—,27.7,31.6,25.8,5.9,37.4
Changi,1985,7,6,0,—,—,—,28,31.9,24.6,2.3,24.1
Changi,1985,7,7,6,—,—,—,26,28.1,22.1,2.2,32
Changi,1985,7,8,21.3,—,—,—,27.7,31.3,24.2,3.1,24.8
Changi,1985,7,9,2.3,—,—,—,25.4,28.4,22.1,4.3,51.8
Changi,1985,7,10,0,—,—,—,27,31,24,3,25.6
Changi,1985,7,11,0,—,—,—,28,32.1,24.5,6.3,25.6
Changi,1985,7,12,0,—,—,—,28.7,32.5,26.4,9.1,34.2
Changi,1985,7,13,32.2,—,—,—,25.2,30.8,21,3.3,44.3
Changi,1985,7,14,0,—,—,—,27.1,30.8,23.5,4,20.2
Changi,1985,7,15,9.7,—,—,—,27.4,31.5,23.5,3.6,27.4
Changi,1985,7,16,0,—,—,—,27.5,32.4,24.2,2.3,23.4
Changi,1985,7,17,0,—,—,—,27.9,31.7,25.1,3.7,38.9
Changi,1985,7,18,26.2,—,—,—,26.6,30.1,21.9,3.8,47.2
Changi,1985,7,19,2.5,—,—,—,26.6,30.6,24.4,3.4,39.6
Changi,1985,7,20,0.3,—,—,—,25.9,29.4,23.2,3.6,32
Changi,1985,7,21,1.8,—,—,—,25.1,28.4,23,1.8,19.4
Changi,1985,7,22,4.4,—,—,—,25.6,30.2,22.8,3.2,41.8
Changi,1985,7,23,2.6,—,—,—,26.6,31.2,23.2,4.2,29.2
Changi,1985,7,24,0.9,—,—,—,26.3,29.9,22.5,5.6,34.9
Changi,1985,7,25,6.9,—,—,—,26.3,30.6,23.3,5,50.4
Changi,1985,7,26,0,—,—,—,26.8,29.1,24.8,4.9,35.3
Changi,1985,7,27,0.3,—,—,—,26.2,29.4,24,3,27.4
Changi,1985,7,28,0.9,—,—,—,26.6,30.4,24.1,4.1,44.3
Changi,1985,7,29,0,—,—,—,26.8,30.5,24.3,6.4,36.4
Changi,1985,7,30,0,—,—,—,27.2,30.7,25.1,6.3,26.3
Changi,1985,7,31,0,—,—,—,28,31.6,25.4,7.6,27.7
