Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1985,9,1,0,—,—,—,26.7,29.5,24.8,4.9,28.1
Changi,1985,9,2,22,—,—,—,26.2,29.2,22.7,6.2,37.1
Changi,1985,9,3,0.5,—,—,—,25.8,30.8,23.6,5.9,66.6
Changi,1985,9,4,0,—,—,—,27.2,31.5,22.8,10.7,36.7
Changi,1985,9,5,0,—,—,—,28.1,31.7,25.9,10.2,36
Changi,1985,9,6,0,—,—,—,28.8,31.9,25.9,14.2,34.2
Changi,1985,9,7,0,—,—,—,28.8,32.5,26,9.7,31.7
Changi,1985,9,8,8.2,—,—,—,27,32.1,23.4,5.5,49.3
Changi,1985,9,9,0,—,—,—,27.5,31.8,24.1,5.1,27.4
Changi,1985,9,10,4.5,—,—,—,27.3,32.3,24,8.3,45.7
Changi,1985,9,11,19.8,—,—,—,26.7,32.2,22.5,5.3,33.8
Changi,1985,9,12,1.6,—,—,—,26.5,30.5,23.2,3.6,31.3
Changi,1985,9,13,6.5,—,—,—,27.3,31.8,24.2,5.6,33.8
Changi,1985,9,14,2.8,—,—,—,26,29.1,22.1,2.9,43.9
Changi,1985,9,15,0.2,—,—,—,27,30.7,24.1,6.7,56.9
Changi,1985,9,16,4.8,—,—,—,26.6,31.3,23.1,4.5,38.2
Changi,1985,9,17,0,—,—,—,26.3,29.6,22.9,4.6,34.2
Changi,1985,9,18,7.7,—,—,—,27.1,32.3,23.5,3.8,41
Changi,1985,9,19,0.2,—,—,—,26.2,30.5,23.5,4.5,43.2
Changi,1985,9,20,2.7,—,—,—,27.7,31.6,24.7,4.2,29.2
Changi,1985,9,21,0,—,—,—,27.4,31.5,24,6.3,26.6
Changi,1985,9,22,4.4,—,—,—,26.9,31.9,24.8,3.1,49.3
Changi,1985,9,23,1.8,—,—,—,26.1,28.2,24.6,3.1,33.1
Changi,1985,9,24,9.9,—,—,—,25.9,30,24,2.7,34.6
Changi,1985,9,25,0,—,—,—,26.8,31.3,24.4,3.4,31
Changi,1985,9,26,0,—,—,—,26.6,31.2,23.5,4.5,35.3
Changi,1985,9,27,0,—,—,—,27.8,31.9,24.6,6,40.7
Changi,1985,9,28,4.2,—,—,—,27.8,31.2,24.5,7.8,37.8
Changi,1985,9,29,8.9,—,—,—,25.8,28,23.6,6.6,38.2
Changi,1985,9,30,0,—,—,—,26.4,30.7,24.4,4,46.4
