Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1995,9,1,5.6,—,—,—,26.3,30.9,22.6,5.6,76.7
Changi,1995,9,2,0,—,—,—,27.7,32,23.6,3.6,19.8
Changi,1995,9,3,0,—,—,—,28.7,32.6,26.6,9.2,27.4
Changi,1995,9,4,0,—,—,—,27.9,31.1,25.6,3.8,25.6
Changi,1995,9,5,5.2,—,—,—,29,32.4,26,9.6,31.7
Changi,1995,9,6,5.2,—,—,—,26.1,28.4,22.8,6.4,47.2
Changi,1995,9,7,0,—,—,—,28.6,32.7,24.6,9,28.1
Changi,1995,9,8,0,—,—,—,27.7,32,25.4,3.6,33.1
Changi,1995,9,9,0,—,—,—,28.4,32,25.1,9.9,43.2
Changi,1995,9,10,0,—,—,—,28.7,31.7,25.9,8.8,28.8
Changi,1995,9,11,0,—,—,—,29,32.5,25.6,7.6,24.5
Changi,1995,9,12,0,—,—,—,29.2,32.8,26.4,10.2,31.3
Changi,1995,9,13,0,—,—,—,29.1,32.3,26.2,8.2,32.8
Changi,1995,9,14,1.9,—,—,—,28.5,32.1,26.7,9,29.2
Changi,1995,9,15,0,—,—,—,28.6,32.1,25.1,11.7,36
Changi,1995,9,16,0,—,—,—,29.3,32.9,26.5,15.6,35.3
Changi,1995,9,17,0,—,—,—,28.8,32,26.2,9.9,34.9
Changi,1995,9,18,0,—,—,—,28.1,31.7,25.4,4.3,36
Changi,1995,9,19,0,—,—,—,29.1,32.7,25.6,8.6,31.7
Changi,1995,9,20,5.7,—,—,—,27.5,30,24.1,5.1,34.6
Changi,1995,9,21,0,—,—,—,29.2,32.7,26.6,8.1,27.7
Changi,1995,9,22,3.3,—,—,—,28.7,32.5,23.9,10.1,31
Changi,1995,9,23,0,—,—,—,28.2,32.6,23.6,4.8,29.9
Changi,1995,9,24,2.6,—,—,—,27.7,31,25.3,4.6,25.9
Changi,1995,9,25,0,—,—,—,26.8,31.1,23.5,3.8,29.9
Changi,1995,9,26,0,—,—,—,28.6,32.7,25.2,6.8,33.8
Changi,1995,9,27,0,—,—,—,28.1,32.5,25.5,2.5,22
Changi,1995,9,28,0,—,—,—,28.3,32.6,25.3,6,27.4
Changi,1995,9,29,0,—,—,—,28.7,33,23.8,7.3,34.6
Changi,1995,9,30,0,—,—,—,28.4,32,25.3,7.5,31.3
