Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2006,12,1,0,—,—,—,27.5,31.9,25.1,3.1,39.6
Changi,2006,12,2,0,—,—,—,27,30,25.4,5.6,28.8
Changi,2006,12,3,4.2,—,—,—,26.6,29.5,24.9,3,16.2
Changi,2006,12,4,0.1,—,—,—,27.9,32,24.9,5.9,37.8
Changi,2006,12,5,0,—,—,—,28.1,31.4,25.3,4.2,27
Changi,2006,12,6,0,—,—,—,28,31.2,25.9,4.3,23.4
Changi,2006,12,7,7.4,—,—,—,26.1,29.4,24.6,1.8,21.6
Changi,2006,12,8,0,—,—,—,27.2,32.2,24,3.8,24.8
Changi,2006,12,9,0.3,—,—,—,27.1,31,25,4,34.2
Changi,2006,12,10,4.4,—,—,—,28.1,32.4,25.1,5.5,25.2
Changi,2006,12,11,5.6,—,—,—,27.3,31.8,24.2,3.1,43.2
Changi,2006,12,12,4.3,—,—,—,27.2,32.7,24.5,4.6,34.2
Changi,2006,12,13,45.4,—,—,—,27.3,32.3,23.6,5.5,27
Changi,2006,12,14,36.2,—,—,—,25.9,31.6,23,3.9,52.2
Changi,2006,12,15,0.7,—,—,—,27.5,31.4,24.4,5.2,27
Changi,2006,12,16,5,—,—,—,27.9,31.5,25.1,5.9,30.6
Changi,2006,12,17,66.4,—,—,—,26.2,28,24.1,9.5,45
Changi,2006,12,18,92.1,—,—,—,26.6,29.4,24.5,10.2,41.8
Changi,2006,12,19,197.9,—,—,—,24.3,25.4,22.6,7.6,32.4
Changi,2006,12,20,28.7,—,—,—,25.8,30.7,22.4,10.2,46.8
Changi,2006,12,21,2.8,—,—,—,26.3,28.3,24.2,11.3,32.4
Changi,2006,12,22,1.2,—,—,—,26.9,29.1,25.3,16.7,43.2
Changi,2006,12,23,3.8,—,—,—,26.8,29.7,24.8,9.8,32.4
Changi,2006,12,24,16.9,—,—,—,25.1,26.6,24.2,4.4,23.4
Changi,2006,12,25,66,—,—,—,26.4,30,24.3,6.4,32.4
Changi,2006,12,26,139.8,—,—,—,24.2,25,23.3,6.8,37.8
Changi,2006,12,27,5.9,—,—,—,25.5,27.9,23.7,8.5,31
Changi,2006,12,28,30.8,—,—,—,24.7,26.2,23.5,7.8,28.8
Changi,2006,12,29,0,—,—,—,26.3,29.9,23.7,8.8,33.8
Changi,2006,12,30,0,—,—,—,26.9,30.1,24.1,8.3,28.8
Changi,2006,12,31,0,—,—,—,27.1,30.5,24.7,6.9,32.8
