Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1989,5,1,9.7,—,—,—,26.7,32.1,23.9,3.9,51.5
Changi,1989,5,2,0,—,—,—,27.4,32.1,24.4,4.5,28.8
Changi,1989,5,3,38.2,—,—,—,27.3,30.6,24.3,4.7,41
Changi,1989,5,4,4,—,—,—,25.4,27.8,21.2,3.5,60.8
Changi,1989,5,5,30.2,—,—,—,26,31.4,22.9,3,64.8
Changi,1989,5,6,3.7,—,—,—,26.1,32,24.1,3.7,52.2
Changi,1989,5,7,0,—,—,—,27.2,31.8,23.5,4.4,29.5
Changi,1989,5,8,0,—,—,—,28.2,32.8,25.6,5.8,31.3
Changi,1989,5,9,8.5,—,—,—,27.1,31.9,25.2,3.6,34.2
Changi,1989,5,10,0,—,—,—,27.3,31.6,24.5,3.6,36
Changi,1989,5,11,0,—,—,—,27.3,31.3,24.9,4.2,32
Changi,1989,5,12,0.1,—,—,—,27.4,33.3,25,4.3,45.4
Changi,1989,5,13,0,—,—,—,27.1,31.9,24.2,5.2,29.2
Changi,1989,5,14,0,—,—,—,27.8,32.5,24.5,4.7,32
Changi,1989,5,15,22.7,—,—,—,26.3,32.3,24.4,3.9,33.8
Changi,1989,5,16,0,—,—,—,26.4,29.2,23.9,8.5,40
Changi,1989,5,17,0,—,—,—,27.2,30.6,25.2,3,30.2
Changi,1989,5,18,27.8,—,—,—,26.3,30.7,23.6,2.8,39.6
Changi,1989,5,19,0,—,—,—,27.3,31.2,23.5,3.6,28.4
Changi,1989,5,20,0,—,—,—,27.5,30.6,25.6,5.6,30.6
Changi,1989,5,21,0,—,—,—,27.6,31.1,24.4,2.5,26.3
Changi,1989,5,22,0,—,—,—,27.9,31.6,25.7,3.4,34.6
Changi,1989,5,23,0,—,—,—,27.7,32.3,25.1,5.8,31
Changi,1989,5,24,21,—,—,—,28.8,32.3,25.5,8.3,31
Changi,1989,5,25,0.6,—,—,—,26.2,28.9,23,2.8,56.9
Changi,1989,5,26,0,—,—,—,28,32.4,24.8,6.3,36
Changi,1989,5,27,0,—,—,—,28.3,32,25.1,4.9,24.5
Changi,1989,5,28,19.2,—,—,—,27.9,31.9,24.4,6.5,41
Changi,1989,5,29,0,—,—,—,28,32.1,25.2,4.4,33.1
Changi,1989,5,30,0,—,—,—,27.8,32.1,25.6,5.4,51.8
Changi,1989,5,31,8.3,—,—,—,27.5,31.6,25.2,4.8,25.2
