Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2004,1,1,0,—,—,—,27.2,31.5,24.1,8.3,32.4
Changi,2004,1,2,0,—,—,—,27.5,32,24,11.5,32.4
Changi,2004,1,3,0.1,—,—,—,27.7,32,24.6,12.8,37.8
Changi,2004,1,4,0,—,—,—,27.7,32,24.9,10.5,41.4
Changi,2004,1,5,15.5,—,—,—,26.6,31.4,24.6,9.7,34.2
Changi,2004,1,6,0,—,—,—,27.5,31.5,24.6,11.5,36
Changi,2004,1,7,0,—,—,—,27.4,31.8,24.4,11.4,34.2
Changi,2004,1,8,0,—,—,—,27.8,31.9,25.2,11.9,36
Changi,2004,1,9,22.8,—,—,—,26.8,31,25,7.8,31
Changi,2004,1,10,3.4,—,—,—,27.8,31.8,25.3,12.4,34.2
Changi,2004,1,11,15.2,—,—,—,26.5,29.7,24.1,11.4,33.8
Changi,2004,1,12,0,—,—,—,27.5,31.6,25.1,17.2,33.1
Changi,2004,1,13,0,—,—,—,27.8,31.3,25.8,15.5,39.6
Changi,2004,1,14,1.1,—,—,—,27.4,31.7,24.1,11.7,34.2
Changi,2004,1,15,0.1,—,—,—,27.2,31.2,24.1,13.3,32.8
Changi,2004,1,16,0,—,—,—,27.7,31.9,24.7,12.5,34.2
Changi,2004,1,17,0,—,—,—,27.8,31.8,24.9,13.1,34.2
Changi,2004,1,18,0,—,—,—,28,31.7,25.4,9.5,28.8
Changi,2004,1,19,168.9,—,—,—,25.8,30.1,22.9,7.9,37.4
Changi,2004,1,20,0,—,—,—,26.9,31.2,23.2,8.2,33.5
Changi,2004,1,21,0,—,—,—,27.7,31.8,24.5,11.5,36
Changi,2004,1,22,0,—,—,—,27.7,31.6,24.9,12.9,35.3
Changi,2004,1,23,55.7,—,—,—,25.7,26.8,23.8,8.6,43.2
Changi,2004,1,24,177.8,—,—,—,24.4,26.8,22,8.9,50.4
Changi,2004,1,25,4.4,—,—,—,24.8,27.2,22.1,12.4,39.6
Changi,2004,1,26,9.6,—,—,—,25.6,28,23.9,6.7,32.4
Changi,2004,1,27,23.6,—,—,—,25.4,28.2,23.6,6.3,36
Changi,2004,1,28,6.3,—,—,—,26.3,29.9,24.4,6.2,29.2
Changi,2004,1,29,96.4,—,—,—,24.5,26.7,22.2,2.9,27.4
Changi,2004,1,30,0,—,—,—,26.3,30.4,23.4,6.9,25.9
Changi,2004,1,31,0,—,—,—,27.7,31.6,24.9,6.8,27
