Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2003,12,1,18.6,—,—,—,26.6,32.2,24.3,2.8,25.2
Changi,2003,12,2,0.5,—,—,—,26.2,28.3,24.6,4,18
Changi,2003,12,3,0,—,—,—,27.3,31,24.6,9.6,30.6
Changi,2003,12,4,1.4,—,—,—,25.7,26.7,24.6,6.9,28.8
Changi,2003,12,5,0,—,—,—,27.4,31.4,24.9,7.4,30.6
Changi,2003,12,6,0,—,—,—,27.7,30.8,25.4,7.4,27
Changi,2003,12,7,5.2,—,—,—,27.4,31,25,6.3,32.4
Changi,2003,12,8,0.3,—,—,—,26,28.1,24.2,5.3,25.2
Changi,2003,12,9,40.5,—,—,—,26.8,30,24.9,3.7,32.4
Changi,2003,12,10,11.3,—,—,—,25.1,27.5,23.5,2.7,34.9
Changi,2003,12,11,0,—,—,—,26.8,31.6,23.6,7.7,31
Changi,2003,12,12,14.6,—,—,—,26,30,24.6,4.3,32
Changi,2003,12,13,2.4,—,—,—,24.8,25.5,24.1,6.5,23.8
Changi,2003,12,14,4.9,—,—,—,25.9,29.3,23.7,3,28.8
Changi,2003,12,15,0,—,—,—,26.9,30.4,24.7,7.4,30.6
Changi,2003,12,16,32.4,—,—,—,26.5,31.7,23.9,4.8,27
Changi,2003,12,17,1,—,—,—,26,28.8,22.3,3.8,41.4
Changi,2003,12,18,15.8,—,—,—,26.2,30,24,4.1,32.4
Changi,2003,12,19,3.1,—,—,—,26.7,30,24.2,6.4,27
Changi,2003,12,20,92.1,—,—,—,25.4,29.7,23.5,9.7,34.6
Changi,2003,12,21,23.3,—,—,—,24.2,25.1,23.1,8.9,33.1
Changi,2003,12,22,0,—,—,—,26.5,29.7,24.1,12.1,49
Changi,2003,12,23,0,—,—,—,27,31,24.2,11,37.8
Changi,2003,12,24,0,—,—,—,27,31,24.3,10.1,34.6
Changi,2003,12,25,0,—,—,—,27.3,31.8,24.2,10,31.7
Changi,2003,12,26,0,—,—,—,27.2,30.5,25.1,10.2,31
Changi,2003,12,27,0,—,—,—,27.5,30.7,25.6,13.5,37.8
Changi,2003,12,28,5.5,—,—,—,26.8,29.5,24,10.8,34.9
Changi,2003,12,29,0,—,—,—,27.4,31.1,24.6,10.6,34.6
Changi,2003,12,30,0,—,—,—,27.5,31.5,24.5,10.3,35.3
Changi,2003,12,31,0.1,—,—,—,27.5,31.4,24.9,10.7,40.3
