Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1984,10,1,0,—,—,—,28,33,24.3,3.1,28.8
Changi,1984,10,2,4.2,—,—,—,26.8,32.4,24.4,4.1,30.2
Changi,1984,10,3,0,—,—,—,26.9,31,24.5,4.7,34.9
Changi,1984,10,4,24.6,—,—,—,27.4,31.4,24.1,4.8,31
Changi,1984,10,5,8.2,—,—,—,26.5,30.8,22,4.7,48.2
Changi,1984,10,6,0,—,—,—,28,32,25.4,6.3,24.5
Changi,1984,10,7,0,—,—,—,28.2,32,25.9,9.1,31.3
Changi,1984,10,8,0,—,—,—,28,31.1,26,11.8,51.1
Changi,1984,10,9,0,—,—,—,28.6,32.3,25.4,7.2,36.7
Changi,1984,10,10,0,—,—,—,28.1,33.4,25.4,5.7,41.4
Changi,1984,10,11,20.7,—,—,—,27.3,31.3,24.6,5.5,34.2
Changi,1984,10,12,0,—,—,—,27,31.1,22.7,6.8,49.3
Changi,1984,10,13,0,—,—,—,27.8,32.6,24.9,4.7,37.1
Changi,1984,10,14,0,—,—,—,27.9,31.7,25.4,6.3,33.8
Changi,1984,10,15,0,—,—,—,27.9,31.6,25.5,6.8,43.9
Changi,1984,10,16,29.2,—,—,—,26.7,31.5,22.8,2.3,30.2
Changi,1984,10,17,0,—,—,—,27.7,32.5,23.5,4.1,37.8
Changi,1984,10,18,0.2,—,—,—,27.4,31.5,25,5.6,51.5
Changi,1984,10,19,4.4,—,—,—,27.1,31,24.3,5.4,37.1
Changi,1984,10,20,0.7,—,—,—,25.8,29.1,23.1,4.4,53.3
Changi,1984,10,21,0,—,—,—,27.9,32.6,24.3,4.1,36
Changi,1984,10,22,0,—,—,—,27.1,31.5,24.6,4.3,36.4
Changi,1984,10,23,0,—,—,—,27.2,31.1,24.4,4.7,35.3
Changi,1984,10,24,0,—,—,—,27.6,32.6,24.2,5,37.1
Changi,1984,10,25,0,—,—,—,27.9,32.8,24.5,5.2,42.1
Changi,1984,10,26,31.1,—,—,—,28.2,32.9,25.5,5.5,36.4
Changi,1984,10,27,17,—,—,—,26.2,29,23.1,5,48.6
Changi,1984,10,28,47.2,—,—,—,26.4,30,22.9,4.8,32
Changi,1984,10,29,0,—,—,—,26.3,29.7,21.2,4,58
Changi,1984,10,30,0,—,—,—,27,31.3,24.6,4.4,29.9
Changi,1984,10,31,0,—,—,—,27.5,31.6,24.8,5.7,27.4
