Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1991,2,1,0,—,—,—,27,31.3,24,11.9,39.6
Changi,1991,2,2,0,—,—,—,27.2,31.5,24.4,12,46.8
Changi,1991,2,3,2.1,—,—,—,26.6,31.3,24.6,10.4,48.2
Changi,1991,2,4,0,—,—,—,27,31.6,24.4,9.7,50.8
Changi,1991,2,5,0,—,—,—,27,31,24.5,11.3,41.4
Changi,1991,2,6,0,—,—,—,26.8,30.4,24.6,10.9,43.9
Changi,1991,2,7,4.1,—,—,—,26.1,29.2,23.8,4.4,32.4
Changi,1991,2,8,0,—,—,—,27.2,31.7,24.3,10,37.1
Changi,1991,2,9,0,—,—,—,27,32,23.8,10.2,33.8
Changi,1991,2,10,0,—,—,—,27.1,32.1,23.9,11.7,33.8
Changi,1991,2,11,0.9,—,—,—,26.5,31.3,23.8,6.3,27.7
Changi,1991,2,12,0,—,—,—,26.4,30.5,23.5,8.3,28.8
Changi,1991,2,13,0,—,—,—,27,32,23.2,9,33.8
Changi,1991,2,14,5,—,—,—,26.7,33.3,23.1,4.2,34.9
Changi,1991,2,15,0,—,—,—,27.3,32.7,23.7,4,27.7
Changi,1991,2,16,0,—,—,—,27.5,31.2,25.1,4.6,32.4
Changi,1991,2,17,10.2,—,—,—,26.7,33.3,22.7,5.6,37.8
Changi,1991,2,18,0,—,—,—,27.5,32.6,24.3,7.6,39.6
Changi,1991,2,19,0,—,—,—,27.8,32.1,24.4,11.1,35.6
Changi,1991,2,20,0,—,—,—,27.4,32.1,23.4,9.5,36
Changi,1991,2,21,0,—,—,—,27.3,32,23.9,11.1,43.2
Changi,1991,2,22,0,—,—,—,27.8,32.6,24,13.3,44.3
Changi,1991,2,23,0,—,—,—,27.6,32.7,24.3,16.7,54.4
Changi,1991,2,24,0,—,—,—,28,32.4,25.5,21.5,51.8
Changi,1991,2,25,0,—,—,—,27.9,33.5,24.3,14.7,46.8
Changi,1991,2,26,0,—,—,—,27.8,33,24.7,11.4,41.4
Changi,1991,2,27,5.3,—,—,—,25.8,30.1,24.2,5.6,43.9
Changi,1991,2,28,17.9,—,—,—,27,31.6,24.7,9,50.4
