Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1986,4,1,56.4,—,—,—,27,31.7,24.5,5.1,47.2
Changi,1986,4,2,0,—,—,—,26.7,31.4,24.5,4.4,38.9
Changi,1986,4,3,0,—,—,—,27.3,31,24.5,4.2,19.1
Changi,1986,4,4,7.8,—,—,—,25.6,29.5,23.8,2.6,34.6
Changi,1986,4,5,12.1,—,—,—,26.1,31.4,24,3.3,36.4
Changi,1986,4,6,0,—,—,—,27.7,32.4,24.5,7.7,29.5
Changi,1986,4,7,0,—,—,—,28,32.1,25.2,9.7,35.3
Changi,1986,4,8,0,—,—,—,27.9,32.1,25.2,5.7,23.8
Changi,1986,4,9,14.1,—,—,—,28.2,31.5,25.7,7.4,33.5
Changi,1986,4,10,0,—,—,—,27.6,32.6,23.5,4.6,32
Changi,1986,4,11,9.2,—,—,—,27.5,31.5,25.5,5,26.3
Changi,1986,4,12,0.2,—,—,—,26.9,31.4,23.6,4.6,33.5
Changi,1986,4,13,13.7,—,—,—,26,31.1,23.7,2.9,59.4
Changi,1986,4,14,0,—,—,—,27.7,32.5,23.9,5.2,22.7
Changi,1986,4,15,0,—,—,—,28.2,32.7,25,7.1,32.4
Changi,1986,4,16,12,—,—,—,26.6,32.8,23.4,3.9,32
Changi,1986,4,17,4.2,—,—,—,25.4,30.1,24.2,2,28.1
Changi,1986,4,18,3.1,—,—,—,26.8,30.7,24,3.9,24.8
Changi,1986,4,19,3.1,—,—,—,26.8,31.3,22.4,3.2,36
Changi,1986,4,20,0,—,—,—,27.7,32.2,24.6,5.6,38.9
Changi,1986,4,21,0,—,—,—,28.5,32.8,25.8,5.8,25.9
Changi,1986,4,22,0,—,—,—,28.7,31.9,26,7.8,39.6
Changi,1986,4,23,1.2,—,—,—,28.3,31.6,25.4,6.8,38.5
Changi,1986,4,24,11.3,—,—,—,27.8,32,25,4.6,27
Changi,1986,4,25,0,—,—,—,27.9,31.8,24.7,5.1,26.6
Changi,1986,4,26,0,—,—,—,27.9,32.6,24.9,5.2,30.2
Changi,1986,4,27,0,—,—,—,27,30.2,25.5,2.5,25.6
Changi,1986,4,28,0,—,—,—,28.1,32.4,25,5.7,25.2
Changi,1986,4,29,0,—,—,—,28.4,32.6,25.9,3.9,32
Changi,1986,4,30,1.6,—,—,—,27.9,31.7,25.7,4.3,31.3
