Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1992,4,1,0,—,—,—,28.8,33.9,25.4,7,42.8
Changi,1992,4,2,0,—,—,—,28.8,34,25.8,7.6,46.1
Changi,1992,4,3,0,—,—,—,28.5,33.7,25,6.1,37.4
Changi,1992,4,4,1.8,—,—,—,27.5,31.4,24.6,6.2,27
Changi,1992,4,5,5.2,—,—,—,28.4,32.1,25.1,2.4,24.1
Changi,1992,4,6,0,—,—,—,27.8,32.1,23.9,5.6,40
Changi,1992,4,7,18.4,—,—,—,28.3,33.5,24,6.6,29.5
Changi,1992,4,8,94.7,—,—,—,27.2,33.3,22.5,6.7,56.2
Changi,1992,4,9,0.2,—,—,—,27.6,33.1,23.3,4.2,35.6
Changi,1992,4,10,5,—,—,—,27.6,31.9,24.5,4.5,36
Changi,1992,4,11,1.1,—,—,—,28,32.1,24,5.3,30.2
Changi,1992,4,12,0,—,—,—,28,32,25.9,3.4,22.3
Changi,1992,4,13,0,—,—,—,29.2,33.7,26.1,6.3,27.7
Changi,1992,4,14,0.2,—,—,—,28.7,32.9,25.5,6.1,45
Changi,1992,4,15,0,—,—,—,28.7,32.7,25,6.5,32.4
Changi,1992,4,16,0,—,—,—,29.1,32.9,25.6,8.9,32.4
Changi,1992,4,17,0,—,—,—,29,33.4,25.2,5.7,30.6
Changi,1992,4,18,0,—,—,—,28.2,32.3,25.4,4.7,29.2
Changi,1992,4,19,0,—,—,—,28.3,33.1,25.9,3.3,34.2
Changi,1992,4,20,0,—,—,—,29.1,34.6,25.3,7.1,36.7
Changi,1992,4,21,8.7,—,—,—,30,34,27.1,9.3,36.7
Changi,1992,4,22,1,—,—,—,29.3,33.2,24.5,6.7,27.4
Changi,1992,4,23,0,—,—,—,29.6,33.6,26.9,11,39.6
Changi,1992,4,24,0,—,—,—,29.5,34.1,25.7,6,28.1
Changi,1992,4,25,17.6,—,—,—,27.4,32,23.5,5,54.4
Changi,1992,4,26,2.9,—,—,—,26.9,31.5,25,3.1,42.1
Changi,1992,4,27,0,—,—,—,28.1,32.6,24.9,4.5,29.2
Changi,1992,4,28,0,—,—,—,28.7,32.9,25.9,4.4,35.3
Changi,1992,4,29,3.5,—,—,—,27.1,32.6,25.3,2.8,44.3
Changi,1992,4,30,0,—,—,—,28.5,32.6,25,4.7,30.6
