Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,1988,2,1,46.7,—,—,—,25.1,29.6,23.6,3.7,42.1
Changi,1988,2,2,37.9,—,—,—,24.7,28.8,23.6,1.3,28.8
Changi,1988,2,3,0.1,—,—,—,26.9,31.5,23.9,7.6,44.3
Changi,1988,2,4,5.9,—,—,—,25.8,31.2,23.8,4.6,35.6
Changi,1988,2,5,0.7,—,—,—,26.8,31.5,23.7,7.1,27
Changi,1988,2,6,0,—,—,—,27.2,31.1,25.4,9.6,31.3
Changi,1988,2,7,21.7,—,—,—,26.4,32.6,24.1,5.8,50.4
Changi,1988,2,8,0,—,—,—,27,31.8,24.8,7.2,33.5
Changi,1988,2,9,7.9,—,—,—,26.9,31.7,24.2,6.8,33.1
Changi,1988,2,10,0.1,—,—,—,26.4,32.4,24.3,6.4,37.8
Changi,1988,2,11,0,—,—,—,27,31.6,24.8,9.1,40.7
Changi,1988,2,12,0,—,—,—,26.9,31.3,24,9.9,36.7
Changi,1988,2,13,0,—,—,—,27.2,31.6,24.3,12.9,38.5
Changi,1988,2,14,7.9,—,—,—,26.9,31.8,24.3,11.1,36.7
Changi,1988,2,15,28.7,—,—,—,26.5,31.8,24.2,7.4,36.7
Changi,1988,2,16,0,—,—,—,27,31.8,24.2,8,42.1
Changi,1988,2,17,0,—,—,—,27.3,31.9,24.2,9.1,34.9
Changi,1988,2,18,0.5,—,—,—,27.2,31.3,24.6,10.4,47.5
Changi,1988,2,19,0,—,—,—,27.4,31.9,24.5,10.6,35.6
Changi,1988,2,20,0,—,—,—,27.5,32.1,24.4,10.7,42.5
Changi,1988,2,21,0,—,—,—,26.9,32,24.8,6.7,43.9
Changi,1988,2,22,0,—,—,—,27.4,32.3,24.4,6.6,34.2
Changi,1988,2,23,0,—,—,—,27.7,33.1,24.6,9.1,39.2
Changi,1988,2,24,0,—,—,—,28.3,33.2,25.8,16.4,41.4
Changi,1988,2,25,0,—,—,—,28.5,33.3,25.6,15.5,43.2
Changi,1988,2,26,0,—,—,—,28.3,33.6,25.2,11.5,38.9
Changi,1988,2,27,0,—,—,—,28.6,33.5,25.9,13.4,40
Changi,1988,2,28,0,—,—,—,28.4,33.4,25.7,13.5,42.1
Changi,1988,2,29,0,—,—,—,28.7,33.8,25.9,14.7,55.4
