Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2000,10,1,5.2,—,—,—,25.6,30.4,24,3.7,27
Changi,2000,10,2,9.9,—,—,—,25.7,27.9,24.1,3.1,23.4
Changi,2000,10,3,0,—,—,—,27.5,32.3,24,5.4,29.5
Changi,2000,10,4,8.4,—,—,—,27.2,31.7,23.6,3.4,27
Changi,2000,10,5,2,—,—,—,25.7,28.1,22.9,5.8,44.3
Changi,2000,10,6,0,—,—,—,27.3,29.8,24.9,3.6,18.4
Changi,2000,10,7,0.1,—,—,—,28.1,31.7,25.4,3.7,28.1
Changi,2000,10,8,25.2,—,—,—,28,33.2,24.5,6.7,34.6
Changi,2000,10,9,0,—,—,—,28.7,33,25.1,4.7,27.7
Changi,2000,10,10,0,—,—,—,28.6,31.9,26,4.9,41.8
Changi,2000,10,11,0,—,—,—,29,33.2,26.3,5.9,31.3
Changi,2000,10,12,0,—,—,—,28.9,32.4,26.3,7.5,30.2
Changi,2000,10,13,0,—,—,—,29,32.8,26.1,8.3,32.8
Changi,2000,10,14,0.2,—,—,—,28.5,32.1,24.7,4.6,43.6
Changi,2000,10,15,0,—,—,—,28.2,32.4,24.5,3.3,33.1
Changi,2000,10,16,0.1,—,—,—,28.1,32,26.2,3.9,29.2
Changi,2000,10,17,7.5,—,—,—,28.3,31.2,25.6,3.9,28.1
Changi,2000,10,18,0.4,—,—,—,28.8,32.3,24.6,6.5,33.1
Changi,2000,10,19,7.4,—,—,—,28.2,31.5,25.2,6.6,33.5
Changi,2000,10,20,1.8,—,—,—,27.2,30.6,24.1,3.1,37.4
Changi,2000,10,21,7.6,—,—,—,27.3,32.8,24.1,4.7,45
Changi,2000,10,22,0,—,—,—,27.8,32.1,24.9,4,28.1
Changi,2000,10,23,0.1,—,—,—,26.9,31.1,24.9,3.5,42.8
Changi,2000,10,24,38.3,—,—,—,26.8,32.1,24,3.6,27.4
Changi,2000,10,25,0,—,—,—,26.9,31.1,24.5,2.1,25.6
Changi,2000,10,26,0,—,—,—,28,32.8,25.1,3.9,24.8
Changi,2000,10,27,4.1,—,—,—,26.9,32.3,24,5.6,52.2
Changi,2000,10,28,0,—,—,—,27.9,33,24.9,5.4,28.1
Changi,2000,10,29,0,—,—,—,28,30.9,26.2,8.2,37.8
Changi,2000,10,30,2.6,—,—,—,29.2,33.1,25.9,7.7,31.7
Changi,2000,10,31,0,—,—,—,29.5,34.1,26.1,6.6,43.2
